-4.252211550931017593e-05 2.491040591657070480e-07 -1.144957563826813629e-05 -3.935542144478491877e-05 -9.517836097988618960e-05 -1.905480529393772937e-04 -3.393474737535817631e-04 -5.587569045167467552e-04 -8.705690239896521354e-04 -1.302780418446933264e-03
-7.608163314799573488e-05 1.466484739269004189e-06 -1.132552260192480620e-05 -3.887984577000992703e-05 -9.379843805348495045e-05 -1.871816649653343378e-04 -3.340657077849466805e-04 -5.530827065513971297e-04 -8.644863846136649488e-04 -1.192226325605234838e-03
-1.084211319548004503e-04 2.461529379088785163e-06 -1.114004249143027425e-05 -3.800275003377172334e-05 -9.111158863883347947e-05 -1.804871106143961235e-04 -3.234973422462684989e-04 -5.416654687377883692e-04 -8.521994905539911902e-04 -9.761381318434958487e-04
-1.388199595035029233e-04 3.104604176551971351e-06 -1.089365914326047291e-05 -3.668871993488947991e-05 -8.701299587121971713e-05 -1.702177049187937607e-04 -3.072300335337681265e-04 -5.238645373638467495e-04 -8.328564276903760444e-04 -6.655114286812507940e-04
-1.663127845532602785e-04 3.223490275694289309e-06 -1.058507289188916067e-05 -3.488149978748446289e-05 -8.134070252211259011e-05 -1.560015374457088266e-04 -2.846338436649324677e-04 -4.986401269266790837e-04 -8.050336399702193169e-04 -2.818616109208846310e-04
-1.896864060617115444e-04 2.604600183342062336e-06 -1.021370209129679463e-05 -3.251882320106681823e-05 -7.392987404902101600e-05 -1.374907873931616176e-04 -2.550884844279496799e-04 -4.647452978537060242e-04 -7.668915579105706204e-04 1.352684855787308904e-04
-2.079647368331307409e-04 1.081845191181797505e-06 -9.786084723656385265e-06 -2.959317820997939275e-05 -6.480699918642862656e-05 -1.148489291175162907e-04 -2.187652911612956996e-04 -4.217076466188178496e-04 -7.173568142423911165e-04 5.283327715318031359e-04
-2.210149157045707721e-04 -1.356584281856504370e-06 -9.316939844336569188e-06 -2.618640697341252654e-05 -5.428159800751480857e-05 -8.894450617057125807e-05 -1.769733819277988229e-04 -3.705540623570799386e-04 -6.572045413638857858e-04 8.471258473346579554e-04
-2.291535571790209182e-04 -4.641332362284068813e-06 -8.820815532786796531e-06 -2.240138752829072544e-05 -4.271996304821418233e-05 -6.076786634166483902e-05 -1.312389434152960721e-04 -3.128136414485838124e-04 -5.879536447461752857e-04 1.064119460804265060e-03
-2.326505502248778299e-04 -8.709860247929288035e-06 -8.308806755678160849e-06 -1.831916737716696164e-05 -3.041739096627804617e-05 -3.112781154778962445e-05 -8.280131517109795558e-05 -2.497782834237766147e-04 -5.109004436168532171e-04 1.166326667778959381e-03
-2.315787929764233735e-04 -1.353079156566575764e-05 -7.789633808080037580e-06 -1.399851340854255111e-05 -1.760646429419324144e-05 -6.905182295471878895e-07 -3.265811297283038872e-05 -1.824516803532079401e-04 -4.269789553978664554e-04 1.147190856202080778e-03
-2.257529759980606802e-04 -1.911043497445676087e-05 -7.271313826070699426e-06 -9.483616075878914531e-06 -4.492935039939610631e-06 2.990979378962935198e-05 1.827569361140951587e-05 -1.116690540032029555e-04 -3.368305174517235989e-04 1.002828071913909602e-03
-2.145869611175017018e-04 -2.550820926294338625e-05 -6.763199882412612718e-06 -4.811211689893443721e-06 8.698692173084165979e-06 5.991515093285021409e-05 6.895396373776327414e-05 -3.825220426873637836e-05 -2.408604396650915191e-04 7.307215722526794188e-04
-1.966036222583272776e-04 -3.289278967830589623e-05 -6.280484040874223517e-06 -1.964898764007794174e-08 2.162759801110220037e-05 8.807521029124618095e-05 1.177147686481430644e-04 3.668572543189321800e-05 -1.392301909663162807e-04 3.307199423491571921e-04
-1.672368248987661250e-04 -4.178225468525441355e-05 -5.863552193098586773e-06 4.815546287249838908e-06 3.340904472830599770e-05 1.110071945730518872e-04 1.601308317537471215e-04 1.103473345726857513e-04 -3.181540242470914936e-05 -1.792495887825359957e-04
-1.255040295805442008e-04 -5.204339123425147373e-05 -5.550174285752496051e-06 9.479090388729224936e-06 4.292593242248218810e-05 1.251676009658315991e-04 1.910663936848557010e-04 1.767504340671050000e-04 7.616393928539660907e-05 -6.169164641417965167e-04
-7.943481505902725431e-05 -6.260315575811695871e-05 -5.290890492597871697e-06 1.395781329244574764e-05 5.107526100508325007e-05 1.345433567641225736e-04 2.153933741521549261e-04 2.373012690971842975e-04 1.810340960537448751e-04 -9.293365660792626826e-04
-3.161072076157799563e-05 -7.309286482509985000e-05 -5.070486454650247055e-06 1.824222059431182541e-05 5.811906823872947658e-05 1.403360597771602380e-04 2.345495923283327788e-04 2.924203775954391238e-04 2.817597778453223567e-04 -1.109140805134606333e-03
1.660871169750542740e-05 -8.328729684004519684e-05 -4.883015477913019153e-06 2.231174278069687766e-05 6.412647993876002817e-05 1.429793354232877789e-04 2.489818896697915118e-04 3.420440224846110766e-04 3.776298781814138583e-04 -1.155396927352149439e-03
6.419071288971249262e-05 -9.298376935089336381e-05 -4.726193107344386912e-06 2.613375881274117296e-05 6.907597013418656506e-05 1.425897892254231192e-04 2.586979721618601347e-04 3.858113507903375428e-04 4.679049399863369207e-04 -1.070948767754618947e-03
1.101082226333288021e-04 -1.019506282699733299e-04 -4.599873081458788482e-06 2.965923153097280163e-05 7.287534964785583047e-05 1.390821724750121446e-04 2.633899513622590949e-04 4.230672687698527890e-04 5.516590639781035477e-04 -8.632534590853543910e-04
1.531277910484395339e-04 -1.098851505538615825e-04 -4.505490385159696687e-06 3.281572615855023189e-05 7.535919532452792224e-05 1.322036052978613208e-04 2.624471449702570069e-04 4.528089737383667046e-04 6.276527200971548925e-04 -5.476750791769194326e-04
1.916837433325098579e-04 -1.163929007828839318e-04 -4.445104268776395307e-06 3.550631448096322473e-05 7.630603877342365116e-05 1.216168268439385414e-04 2.550526369566354090e-04 4.737705507122623450e-04 6.943718347505942190e-04 -1.550919911637721471e-04
2.242672326244032465e-04 -1.211134294698944930e-04 -4.418009634419087228e-06 3.765088567671964759e-05 7.558364067831307986e-05 1.072689876840879353e-04 2.408052491224624281e-04 4.852339932857954730e-04 7.508322964780017594e-04 2.601863957293060192e-04
2.504389485097040105e-04 -1.239969734405784937e-04 -4.417566126117822289e-06 3.926134152460944438e-05 7.335187379460539336e-05 8.978953815524590154e-05 2.205203839195264692e-04 4.881268108956615670e-04 7.977431223065850618e-04 6.383377811531934509e-04
