2.592599731028990065e-07 -9.522272322102891262e-09 3.251805110880863492e-09 1.102693143029522330e-08 9.114923258280328150e-09 8.894417573713630371e-09 8.484042171433888585e-09 8.006283449906413663e-09 7.459172427567040825e-09 6.840448472521416801e-09 6.147547743323537872e-09 5.377589987133786498e-09 4.527363596106177834e-09 3.593308806699915120e-09 2.571498912082043758e-09 1.457619342283902886e-09 2.469444434095163787e-10 -1.065688226683722539e-09 -2.485906297217815863e-09 -4.019833911269102278e-09 -5.674126242916511381e-09 -7.456007492564597355e-09 -9.373312695514033482e-09 -1.143453370270469671e-08 -1.364886974617026891e-08 -1.602628304549083907e-08 -1.857755996736640269e-08 -2.131437831033632449e-08 -2.424938135958242674e-08 -2.739625942847333934e-08 -3.076983970298329679e-08 -3.438618528171745112e-08 -3.826270445329935793e-08 -4.241827134411190608e-08 -4.687335924339740972e-08 -5.165018806602876891e-08 -5.677288759822849556e-08 -6.226767840515796959e-08 -6.816307252698527649e-08 -7.449009633702123254e-08 -8.128253831753183903e-08 -8.857722487242260592e-08 -9.641432764114594642e-08 -1.048377064611760029e-07 -1.501034737189902053e-07 -4.626227002730827834e-07 1.811510878738293619e-06 -3.759886467519604238e-06 4.197890430182875561e-06
4.637033053251911167e-07 -3.796093487630752134e-08 -3.989965292622993376e-09 1.230040457976446650e-08 9.169659260848880833e-09 9.022895908618148997e-09 8.597637617363367013e-09 8.117623354216528531e-09 7.562829377344166409e-09 6.936126996327438010e-09 6.234237614913349518e-09 5.454292467492721092e-09 4.593036487439156740e-09 3.646863496950536465e-09 2.611795597341499270e-09 1.483461977444620189e-09 2.570753912479670222e-10 -1.072593879707962883e-09 -2.511246794442267144e-09 -4.065087284691772107e-09 -5.740857220051624743e-09 -7.545874896989785557e-09 -9.488077387241784788e-09 -1.157606711708761629e-08 -1.381916308636340837e-08 -1.622745719292691471e-08 -1.881187618846908924e-08 -2.158424982978213516e-08 -2.455738589243099471e-08 -2.774515276934060720e-08 -3.116257047092001187e-08 -3.482591094872882279e-08 -3.875280878227332915e-08 -4.296238338577593879e-08 -4.747537405222360465e-08 -5.231428931235437493e-08 -5.750357229429960484e-08 -6.306978396350892621e-08 -6.904180638360674430e-08 -7.545040666112048586e-08 -8.233617195322045362e-08 -8.979378382447007756e-08 -9.654323922838855057e-08 -1.130204608090898052e-07 -1.354513592590617099e-07 -3.863097848863885665e-07 1.381640745948872068e-06 -2.978693368170493797e-06 3.786890219842321218e-06
6.602036306784919012e-07 -6.126072777117193280e-08 -1.041667812315232033e-08 1.291146964804744737e-08 9.383036275636535278e-09 9.211832652418223272e-09 8.751638584398452325e-09 8.274121154558129049e-09 7.707481935613404861e-09 7.069447409684560119e-09 6.354683459021230607e-09 5.560447453498672254e-09 4.683407057353219938e-09 3.719892036654730283e-09 2.665850949278708582e-09 1.516832509856208544e-09 2.679613136198286116e-10 -1.086088657160574900e-09 -2.551123332494766721e-09 -4.133460868667362259e-09 -5.839967258478712120e-09 -7.678095524773966701e-09 -9.655928850872859404e-09 -1.178222801354739113e-08 -1.406648354474729010e-08 -1.651897309207488868e-08 -1.915082451008163350e-08 -2.197408526969854559e-08 -2.500179884553765247e-08 -2.824808883268754844e-08 -3.172825162491140980e-08 -3.545885857392195792e-08 -3.945786872114548718e-08 -4.374475323556253903e-08 -4.834063296567858367e-08 -5.326843022799079841e-08 -5.855303967931043546e-08 -6.422153670464876216e-08 -7.030269185906304688e-08 -7.683295734031312871e-08 -8.382932935514135833e-08 -9.161394628787481939e-08 -9.627937194744452809e-08 -1.273527534750244078e-07 -1.077886928412918714e-07 -2.428372920464214220e-07 5.761027935390506532e-07 -1.508674709378319753e-06 2.997949535564947612e-06
8.343742854597887594e-07 -7.582827044326804697e-08 -1.543879916157632134e-08 1.234640814600949585e-08 9.702853469306400164e-09 9.361535615334901778e-09 8.846657797111339566e-09 8.383633393733123940e-09 7.807039634666508576e-09 7.161519206540060967e-09 6.437944817983161372e-09 5.633983632435165395e-09 4.746190710250026285e-09 3.770862170638430294e-09 2.703894849069143208e-09 1.540782389967011029e-09 2.765888943117959797e-10 -1.094077743007439152e-09 -2.577095514527845410e-09 -4.178861019970680352e-09 -5.906325523932429156e-09 -7.767034645111102475e-09 -9.769172030626039477e-09 -1.192160738617414895e-08 -1.423394929971500550e-08 -1.671660332657224843e-08 -1.938083588336496008e-08 -2.223884453238927916e-08 -2.530383534708703294e-08 -2.859010810046672471e-08 -3.211315011695040078e-08 -3.588973974998424521e-08 -3.993806054321475188e-08 -4.427782730222207253e-08 -4.893042508750380590e-08 -5.391906601591315087e-08 -5.926893828245858101e-08 -6.500768747418582405e-08 -7.116152256911659202e-08 -7.779122348833180517e-08 -8.478868725100017004e-08 -9.307644008923077888e-08 -9.496669415741051945e-08 -1.435984516891665279e-07 -7.211503771047253139e-08 -5.709668322986588204e-08 -4.611928125129662222e-07 4.008227428968242495e-07 1.940033747958283712e-06
9.695938574533625835e-07 -7.820359570993385204e-08 -1.837139933035620773e-08 1.023838367591230897e-08 1.009709175764286065e-08 9.407235629745654831e-09 8.823983423881642113e-09 8.389141476167292361e-09 7.808629764170273158e-09 7.163906534397163073e-09 6.440421825514540399e-09 5.636734387354149639e-09 4.749207983259159938e-09 3.774173688853021957e-09 2.707524087580421429e-09 1.544753759586889319e-09 2.809271346364966560e-10 -1.089347503749425045e-09 -2.571947794387068054e-09 -4.173270020085394910e-09 -5.900265183443435812e-09 -7.760478714508023401e-09 -9.762094162223990124e-09 -1.191398125787541604e-08 -1.422574876164739086e-08 -1.670780258746342242e-08 -1.937140973578546296e-08 -2.222876863117563898e-08 -2.529308654137868081e-08 -2.857866483350554598e-08 -3.210099291375487218e-08 -3.587685179392815019e-08 -3.992442835376195862e-08 -4.426344174469822729e-08 -4.891527994666574480e-08 -5.390318140810219233e-08 -5.925220215781965352e-08 -6.499099613289710184e-08 -7.113746298769525397e-08 -7.781287088997647372e-08 -8.459699458069095887e-08 -9.361137309396973596e-08 -9.261211325156367205e-08 -1.565225847561385608e-07 -3.753913654691619708e-08 1.295568245000540235e-07 -1.496446294663416731e-06 2.340508474730183808e-06 8.208471382105549628e-07
1.060180237633134067e-06 -6.689715928795024122e-08 -1.884163935392561481e-08 6.534079494970815999e-09 1.060493515339698892e-08 9.377381298119463748e-09 8.721691720833119055e-09 8.321504891683085409e-09 7.741825604906400066e-09 7.103780932634154444e-09 6.386476310629978642e-09 5.590013794844368722e-09 4.710390835629268969e-09 3.744046091224990241e-09 2.686896548136086249e-09 1.534477252782082829e-09 2.818949709076923327e-10 -1.076195558125277174e-09 -2.545621461834315230e-09 -4.132724156977445745e-09 -5.844395146493725629e-09 -7.688115414531283137e-09 -9.671998783854825893e-09 -1.180483960274347419e-08 -1.409616519159034159e-08 -1.655629352619860870e-08 -1.919639668708159053e-08 -2.202857067465585975e-08 -2.506591225873806492e-08 -2.832260360822232842e-08 -3.181400555274166084e-08 -3.555676042862236999e-08 -3.956890538798574566e-08 -4.386999924134915227e-08 -4.848124618000168931e-08 -5.342577382073552747e-08 -5.872793171511408658e-08 -6.441911571189451458e-08 -7.049840108252136348e-08 -7.720276364866444224e-08 -8.354176549390905648e-08 -9.359810450716536667e-08 -9.024435152507831806e-08 -1.623589521104426038e-07 -1.419830882433501668e-08 2.752435971073224560e-07 -2.297546258284491588e-06 3.902904808705028733e-06 -1.267168347693641180e-07
1.113521092341871258e-06 -4.208062472592756856e-08 -1.683025971669846466e-08 1.345454203886993494e-09 1.131914882125922145e-08 9.360792375988965380e-09 8.640430575071553904e-09 8.268371885495999496e-09 7.689548312819153436e-09 7.057235089120029309e-09 6.344465398682407054e-09 5.553661861336725569e-09 4.680154865922565161e-09 3.720545820376768703e-09 2.670756412846610889e-09 1.526355130720795372e-09 2.824806197331344859e-10 -1.066176852696203853e-09 -2.525405903982484018e-09 -4.101506144644270074e-09 -5.801323783556980307e-09 -7.632290796816352391e-09 -9.602468037297334780e-09 -1.172059265483818558e-08 -1.399613025227387092e-08 -1.643933225041038088e-08 -1.906129899683110460e-08 -2.187404920850387693e-08 -2.489059641567776399e-08 -2.812503315766275158e-08 -3.159262376028646943e-08 -3.530990676974335440e-08 -3.929480697691676086e-08 -4.356676701138765401e-08 -4.814683089970342098e-08 -5.305820400467982714e-08 -5.832376269015180151e-08 -6.398172213984950132e-08 -6.999493051194861579e-08 -7.679158905261147458e-08 -8.250434017491878672e-08 -9.402317683893665970e-08 -8.931155014412764034e-08 -1.598401574008537045e-07 -9.265930351720196717e-09 3.544754797830322428e-07 -2.726009574701370418e-06 4.846958333227201210e-06 -7.460977289615159692e-07
1.139669931834606711e-06 -3.662499175574769616e-09 -1.231477068735185865e-08 -5.304277937885626404e-09 1.232502093326216450e-08 9.428650636991459805e-09 8.668973319519903548e-09 8.303861584782988581e-09 7.722608982255619453e-09 7.089215848523570257e-09 6.372739224942258057e-09 5.578774913165759908e-09 4.701564513143879909e-09 3.737919652946862514e-09 2.683702631162739743e-09 1.534469634527097642e-09 2.853357285691193734e-10 -1.069032805637790129e-09 -2.534451133445921045e-09 -4.117247820890207466e-09 -5.824300678195209330e-09 -7.663076135992243076e-09 -9.641672590692245554e-09 -1.176886808634206721e-08 -1.405417276431402893e-08 -1.650788654866197983e-08 -1.914116262312273026e-08 -2.196607726842689928e-08 -2.499570675977167908e-08 -2.824421207770497558e-08 -3.172693218881457097e-08 -3.546048747406172971e-08 -3.946288991342906255e-08 -4.375369240609263896e-08 -4.835396377598404419e-08 -5.328754254833260179e-08 -5.857450638158687509e-08 -6.426751233864743187e-08 -7.026535486304641073e-08 -7.728782564295081162e-08 -8.224653483957086383e-08 -9.571436001529253293e-08 -9.089193068253110380e-08 -1.489604453879878401e-07 -2.634486142319382093e-08 3.578387719051592288e-07 -2.730695023477514201e-06 5.088254083966421010e-06 -9.727186077565421612e-07
1.141474121963499590e-06 4.969578728294520714e-08 -4.987513884042223816e-09 -1.352169808305041243e-08 1.364557627992184913e-08 9.586180107037153147e-09 8.843548784281170944e-09 8.447855402954167203e-09 7.862211778158784831e-09 7.219038864250942183e-09 6.488639901151404404e-09 5.680551446005273342e-09 4.787430478686138108e-09 3.806363274377021211e-09 2.733067194760595287e-09 1.563031506307543950e-09 2.912781791480391347e-10 -1.087624361178953641e-09 -2.579598724461017872e-09 -4.191090393517501317e-09 -5.929104372726611005e-09 -7.801245301987912162e-09 -9.815761639370319813e-09 -1.198159426356445664e-08 -1.430842993909017466e-08 -1.680676012618710635e-08 -1.948794568784346232e-08 -2.236428810377258727e-08 -2.544910786657838750e-08 -2.875683088480801217e-08 -3.230308346654315807e-08 -3.610479889690730582e-08 -4.018032246001388905e-08 -4.454960915185185444e-08 -4.923393291461023585e-08 -5.425867471314273216e-08 -5.963855942095084781e-08 -6.545345534092385925e-08 -7.149496909249338991e-08 -7.890514868341734836e-08 -8.301016944325554855e-08 -9.887488931249743818e-08 -9.535716919540195360e-08 -1.296361963232413317e-07 -6.676844028716006491e-08 2.829780797979205773e-07 -2.295018164336548507e-06 4.603043377243904756e-06 -7.904002393376821818e-07
1.111093472211507806e-06 1.195151366508145213e-07 5.682441602276790821e-09 -2.331104127897875092e-08 1.518694397361275081e-08 9.753938525413567012e-09 9.136433687135115528e-09 8.652724007402693568e-09 8.068079260237226435e-09 7.409315921436468444e-09 6.658593908290700442e-09 5.829597352427235563e-09 4.912970061863881216e-09 3.906168999530650748e-09 2.804690062119773175e-09 1.603929035648519325e-09 2.987696235703073133e-10 -1.116363270597421631e-09 -2.647550219748821820e-09 -4.301408464764573669e-09 -6.085129832151831702e-09 -8.006521897731266879e-09 -1.007405339128932681e-08 -1.229690413346662750e-08 -1.468501997022204908e-08 -1.724917320924338610e-08 -2.000102911330764455e-08 -2.295321909064973812e-08 -2.611942126381485915e-08 -2.951444934940839274e-08 -3.315434982369830363e-08 -3.705651457187137884e-08 -4.123976986752974153e-08 -4.572468879687676541e-08 -5.053270413614766032e-08 -5.569202432673028141e-08 -6.120737355467349358e-08 -6.720545949894006846e-08 -7.330825612696101334e-08 -8.123729236883406660e-08 -8.441488468771598391e-08 -1.028808652906278501e-07 -1.022159398486100802e-07 -1.017784317673057874e-07 -1.292078551194805400e-07 1.323746651118334373e-07 -1.424045305367454498e-06 3.396709328183232686e-06 -2.134452889071937823e-07
