3.159301844516803487e-08 -1.960473735630220704e-08 -4.091266430717235836e-08 -7.835808914279183274e-08 -1.555497029357864533e-07 -5.684450692192708279e-07 1.456400502728035472e-06 -3.894173390909107073e-06 3.255414034199688098e-06
6.330694194409992870e-08 -2.446632223435194625e-08 -4.238354922776223221e-08 -7.971388476970923953e-08 -1.554006335427807195e-07 -5.628245950048665208e-07 1.409727442394691568e-06 -3.821039865889008097e-06 3.225794126154196174e-06
9.626846415248645900e-08 -2.960820348596980567e-08 -4.418077184480118103e-08 -8.270529320176123883e-08 -1.550172669911691059e-07 -5.510816265360445401e-07 1.313803479886539033e-06 -3.669804092784525323e-06 3.163771103106101032e-06
1.311870696304052314e-07 -3.508205849466535658e-08 -4.630712883936169422e-08 -8.736972378702804326e-08 -1.542368119133259372e-07 -5.322357232749120107e-07 1.163707393355035979e-06 -3.430928772430287890e-06 3.063708769637037317e-06
1.685906827852794165e-07 -4.089207810667634668e-08 -4.873344293366242697e-08 -9.371299323254322217e-08 -1.527863468440927505e-07 -5.047975422571918114e-07 9.526523920812485571e-07 -3.090634727749173513e-06 2.916941933878494653e-06
2.086158060576989888e-07 -4.695201240848727656e-08 -5.137188368795064797e-08 -1.016341251743177118e-07 -1.502615993136395718e-07 -4.668601770402378698e-07 6.734071575237592262e-07 -2.632774289843312597e-06 2.712140863153319256e-06
2.506791282975767352e-07 -5.302745023589910608e-08 -5.404289471608227785e-08 -1.108127776667817282e-07 -1.461370558508484283e-07 -4.164559635242521748e-07 3.214023719833470488e-07 -2.043625381048888058e-06 2.437110748000441678e-06
2.931196019704228328e-07 -5.868771957116955193e-08 -5.645489868487006332e-08 -1.205916905066412026e-07 -1.398629207884473716e-07 -3.523799711119875860e-07 -1.000154184699971090e-07 -1.320953831232118004e-06 2.083235232470492630e-06
3.331141820988735465e-07 -6.332790220171802265e-08 -5.823696474371734336e-08 -1.299554364100267805e-07 -1.311010554756763570e-07 -2.754718225709694608e-07 -5.735825647186563840e-07 -4.858093253260961641e-07 1.652726737359734230e-06
3.672962917018718874e-07 -6.632638391979158929e-08 -5.905851362537602525e-08 -1.377414849878188206e-07 -1.200480978999496351e-07 -1.897078536032006067e-07 -1.066088768623128010e-06 4.107113800166928286e-07 1.165293542904522091e-06
3.930887410846383052e-07 -6.730262836423346259e-08 -5.879446543949904194e-08 -1.430745378316108235e-07 -1.076085602881582393e-07 -1.018932343574288982e-07 -1.535595559797378867e-06 1.296404152133928418e-06 6.573291256575992426e-07
4.098851185974365825e-07 -6.628900818279187535e-08 -5.760549091275539435e-08 -1.457328544060727815e-07 -9.517940280877584119e-08 -1.952440691841686102e-08 -1.945901502834130117e-06 2.102207862348238858e-06 1.705337164525097884e-07
4.190991018559911234e-07 -6.366413415897923325e-08 -5.585458190464310732e-08 -1.461386296026652258e-07 -8.415738158933615265e-08 5.174276962151497586e-08 -2.277706923406062553e-06 2.784580158432016245e-06 -2.625599857291249437e-07
4.232093522997569870e-07 -5.992674092673627370e-08 -5.394197557666334866e-08 -1.450345137595865710e-07 -7.555483464089310375e-08 1.091940494983480864e-07 -2.529169328931277130e-06 3.330731258816802161e-06 -6.256185657198330523e-07
4.247281108943389352e-07 -5.549995694959083611e-08 -5.218818384492311321e-08 -1.431526289728574271e-07 -6.992887890852573715e-08 1.525237992464436622e-07 -2.709070563605621863e-06 3.749310489346250209e-06 -9.162430858298967543e-07
4.256686414303876773e-07 -5.065044468078368917e-08 -5.080465961137701700e-08 -1.410520946260821612e-07 -6.752445722268398884e-08 1.826786337809989565e-07 -2.829481766586079781e-06 4.057983977987867155e-06 -1.139787362835023056e-06
4.274690590341280461e-07 -4.549031321299462985e-08 -4.991722568013215108e-08 -1.391014188769517691e-07 -6.846128134297031764e-08 2.008932610783370661e-07 -2.901247851912148925e-06 4.274774587980094583e-06 -1.303981400090667257e-06
4.311236061242066514e-07 -4.000619949423925292e-08 -4.960228468031202889e-08 -1.375224313973936671e-07 -7.288081734299492812e-08 2.081215438712357216e-07 -2.932071072145488438e-06 4.413790518907210938e-06 -1.415710795174291575e-06
4.373457132567375345e-07 -3.408315470652956147e-08 -4.991686933713884375e-08 -1.364403876211455098e-07 -8.104587526802263173e-08 2.047492778737549854e-07 -2.925936645183536012e-06 4.483571165545745078e-06 -1.479427113675350555e-06
4.466881049268000940e-07 -2.751246832942812540e-08 -5.091840851192096229e-08 -1.359185247927496842e-07 -9.341131587084928328e-08 1.904325355979517680e-07 -2.882884767582173657e-06 4.486362691132712507e-06 -1.496339399944157829e-06
4.595910122123856960e-07 -1.998236369725242198e-08 -5.267444561936731121e-08 -1.359706677413999483e-07 -1.106803395575827256e-07 1.639559325376273302e-07 -2.798555943893334032e-06 4.417254776658099177e-06 -1.463766052581770560e-06
4.763247794426655503e-07 -1.105483833635642274e-08 -5.526019767639186661e-08 -1.365462899253783863e-07 -1.338407996873407398e-07 1.230691754641158493e-07 -2.663207093269153586e-06 4.262570636869619355e-06 -1.374309281774674114e-06
4.967489650508434725e-07 -1.399758384288546376e-10 -5.873430804643467104e-08 -1.374748436184071790e-07 -1.641324922606324233e-07 6.435220090627528228e-08 -2.460143706561977034e-06 3.997313794514999099e-06 -1.214844470178604897e-06
5.197371134529980147e-07 1.349589539754135481e-08 -6.306976962423046368e-08 -1.383466310122009532e-07 -2.028023160823141588e-07 -1.663610635767266352e-08 -2.164181976000323793e-06 3.582504068032072841e-06 -9.660384434738585567e-07
5.421001403241158291e-07 3.059167181965020965e-08 -6.800449050040589805e-08 -1.383201429126725175e-07 -2.503446992338704581e-07 -1.242234119388520817e-07 -1.742789601099129469e-06 2.966393001596081234e-06 -6.049222251449065495e-07
5.572605826739164547e-07 5.145018476396864132e-08 -7.281124924225735803e-08 -1.359605253665042805e-07 -3.048845316096487207e-07 -2.592571714245218636e-07 -1.166760182746376818e-06 2.100336116703422924e-06 -1.160962424453658610e-07
5.554644434160828023e-07 7.515586429075477720e-08 -7.618664344034463062e-08 -1.295210714820490758e-07 -3.602511151982188201e-07 -4.132617986181549505e-07 -4.385878466076661812e-07 9.832215814505355575e-07 4.839528065577890399e-07
5.286481971104807671e-07 9.917843918116940952e-08 -7.674271240834312433e-08 -1.181590157268703860e-07 -4.067059256840062711e-07 -5.654858445375125255e-07 3.744835789986559853e-07 -2.833933235193812628e-07 1.125232543030825049e-06
4.779677837705238914e-07 1.206170978320275818e-07 -7.408567649760727444e-08 -1.032556194191817586e-07 -4.368049399550567695e-07 -6.921065251787599133e-07 1.154272049422820894e-06 -1.511070932782101767e-06 1.706868946198985323e-06
4.139186239529991755e-07 1.382597099872442947e-07 -6.918129737175718330e-08 -8.778766598247422434e-08 -4.507251350248180598e-07 -7.816518941696046392e-07 1.804027588267335166e-06 -2.537807036476756074e-06 2.159358055640100277e-06
3.479539504576238673e-07 1.529167252949125734e-07 -6.344899372844351945e-08 -7.429455761747338557e-08 -4.541782944225670159e-07 -8.377847648845921334e-07 2.294741934625514450e-06 -3.307534381405256331e-06 2.472313718231567824e-06
2.866422826031914291e-07 1.662175399377895449e-07 -5.788600712246282434e-08 -6.394096851395237452e-08 -4.532518345724324306e-07 -8.703927545998762887e-07 2.646135764369610122e-06 -3.844675607179168578e-06 2.670082153808847874e-06
2.318751777389323893e-07 1.796862773837705485e-07 -5.293206458084967481e-08 -5.690518881584435973e-08 -4.520522195957960704e-07 -8.883711896649922578e-07 2.891541562361345068e-06 -4.198252666107345470e-06 2.782147800919454027e-06
1.830370759304416652e-07 1.945347884021661478e-07 -4.867899634802179756e-08 -5.299235636191173757e-08 -4.528595765994217551e-07 -8.976174757787617337e-07 3.059564319213780269e-06 -4.410959156191964197e-06 2.830458890834021673e-06
1.385478789389985553e-07 2.117776992358630199e-07 -4.506186417817205012e-08 -5.199699114512160505e-08 -4.568857886703557754e-07 -9.014409538969148962e-07 3.169654688184818641e-06 -4.510732316577871059e-06 2.827626743838798900e-06
9.654798168020825577e-08 2.323906591263254218e-07 -4.195830021494701204e-08 -5.385605903216817217e-08 -4.648388769339963089e-07 -9.013029647873555678e-07 3.232664773255959374e-06 -4.510799814864236649e-06 2.778132496269157276e-06
5.509664714628504864e-08 2.574221355548453327e-07 -3.922380854923940285e-08 -5.870573793981346405e-08 -4.771986543232182958e-07 -8.972287205712657643e-07 3.251828226844488082e-06 -4.410703725425799051e-06 2.679205585633917704e-06
1.217618781837589634e-08 2.880140918854628453e-07 -3.669132436534593492e-08 -6.689827805654796969e-08 -4.942347118394542146e-07 -8.877682483757567446e-07 3.222588498570232596e-06 -4.195762583070010692e-06 2.520489946545353271e-06
-3.429780474293589107e-08 3.252231959008562191e-07 -3.414814169129011534e-08 -7.897056233133149458e-08 -5.157078984169998805e-07 -8.694545976971812182e-07 3.130766984506131237e-06 -3.834636670199773490e-06 2.282539058808593507e-06
-8.620606067991131230e-08 3.693702123097651960e-07 -3.129702592468948733e-08 -9.547150403208491676e-08 -5.400423406656871921e-07 -8.357555174356968118e-07 2.949380676107527313e-06 -3.277003463629491690e-06 1.935344910590432350e-06
-1.442341640254000620e-07 4.184617174297737552e-07 -2.772625251699217808e-08 -1.164325215740409820e-07 -5.627339761077147784e-07 -7.760860238245864511e-07 2.637375989141780164e-06 -2.459692818589348084e-06 1.441631847674145796e-06
-2.057276167020537401e-07 4.657139913217438545e-07 -2.298078423330950429e-08 -1.402884058791299161e-07 -5.746800712277239619e-07 -6.774686151382646251e-07 2.151580295419450780e-06 -1.341537381021706658e-06 7.764902220827292825e-07
-2.627326828450100328e-07 4.990232423487971948e-07 -1.688524120405186096e-08 -1.629551085191864764e-07 -5.640414750114034100e-07 -5.336276026576044357e-07 1.487865603343337638e-06 1.978733900874236201e-08 -2.847562329802346553e-08
-3.049733032434100329e-07 5.078399569145288991e-07 -9.966795238734380002e-09 -1.793847804964186776e-07 -5.254213806164071895e-07 -3.583760558023281299e-07 7.281360385446027268e-07 1.421290982906429391e-06 -8.569320876860935486e-07
-3.280751856272697865e-07 4.930747612511281359e-07 -3.267076048119130910e-09 -1.875477060411822640e-07 -4.673635796105177209e-07 -1.824858785453437049e-07 9.211310259688021418e-09 2.625027152713369123e-06 -1.570242244100484522e-06
-3.361648326484305803e-07 4.653151218983594614e-07 2.446430020098654817e-09 -1.894773929638046868e-07 -4.050825541836297269e-07 -3.115000830200423745e-08 -5.736679925680754008e-07 3.520121744536835583e-06 -2.103133685883913119e-06
-3.362321509195595123e-07 4.349340582657950684e-07 7.015078431289647337e-09 -1.884299715704793911e-07 -3.491982548050622491e-07 8.770177742248395220e-08 -1.001450732949972933e-06 4.129518211388094519e-06 -2.469461917859979479e-06
-3.335414230568175750e-07 4.076015245387410585e-07 1.063554815159024891e-08 -1.867515167346947211e-07 -3.035460239631318502e-07 1.773581852170229983e-07 -1.296711970186063302e-06 4.524150151998202005e-06 -2.711816910977199631e-06
-3.310038306925523581e-07 3.853282186993883460e-07 1.358107000568476580e-08 -1.856743946294816920e-07 -2.681348749369481463e-07 2.442079842388195435e-07 -1.489287086714453055e-06 4.768064836356382397e-06 -2.868775757638953802e-06
-3.300164966196002941e-07 3.683727263657701062e-07 1.608708677603093787e-08 -1.857589624562356462e-07 -2.417006302176880062e-07 2.939784789090680792e-07 -1.602635020751981554e-06 4.904822317761809141e-06 -2.966798170114554479e-06
-3.312183047057544287e-07 3.563832823640935253e-07 1.833273915259527737e-08 -1.872585262065900626e-07 -2.228837227147696491e-07 3.308375317920123938e-07 -1.651564310917576304e-06 4.959726813394047234e-06 -3.021647503458155942e-06
-3.349089333816316141e-07 3.488879511795483016e-07 2.045139132908968191e-08 -1.903133367527672787e-07 -2.106135149631703160e-07 3.574746514107152856e-07 -1.643159991268996513e-06 4.944176641517058872e-06 -3.041085418309429425e-06
-3.412248173657352057e-07 3.454448381740656167e-07 2.254305336998017883e-08 -1.950296167439876868e-07 -2.041720253253133215e-07 3.753317342563254611e-07 -1.577776367341998751e-06 4.858314655674508473e-06 -3.026541818867219038e-06
-3.501511113550184566e-07 3.456171474930597523e-07 2.467983684968253974e-08 -2.014828973421968657e-07 -2.031395328400326973e-07 3.847246807414965095e-07 -1.449321031423279720e-06 4.691476179343595510e-06 -2.973440042569738470e-06
-3.613735233174656530e-07 3.488086933507868713e-07 2.689905305669568897e-08 -2.096432120692027189e-07 -2.072646849945775256e-07 3.847943204356271858e-07 -1.244930593429427121e-06 4.420692681630087380e-06 -2.870254091515925948e-06
-3.739004013493638263e-07 3.539094200979042877e-07 2.917553112822971265e-08 -2.191767105148519947e-07 -2.162041503844629176e-07 3.733149005743846213e-07 -9.449105043612070730e-07 4.008215493373965248e-06 -2.696660409177325298e-06
-3.853633581892847680e-07 3.586777961141012459e-07 3.136226034758772888e-08 -2.290545113356316255e-07 -2.290053932838833316e-07 3.465794443381327652e-07 -5.255463825418302433e-07 3.401609501400241087e-06 -2.422460182081539494e-06
-3.911572159272648334e-07 3.590104624812107646e-07 3.310714173231261992e-08 -2.370149520220334906e-07 -2.432650774930817175e-07 3.000969145889372663e-07 2.953815327180536396e-08 2.546413892256810946e-06 -2.012705099028013270e-06
-3.845450243935926403e-07 3.490813376990200070e-07 3.383734540691107559e-08 -2.394543410793757363e-07 -2.544663459631358107e-07 2.314773404953692111e-07 7.042013149003768270e-07 1.426925175103095980e-06 -1.448865314927652668e-06
-3.598404667087763860e-07 3.241340216315804351e-07 3.300962075479963592e-08 -2.329955436439624765e-07 -2.571064075360292300e-07 1.454769304506508404e-07 1.424849924470841626e-06 1.263769506796869752e-07 -7.647291264062730520e-07
-3.177218288279962284e-07 2.849932108080037441e-07 3.059406034766490659e-08 -2.175148251660607296e-07 -2.482987513588853605e-07 5.566307500467831612e-08 2.080166196224920907e-06 -1.170459595076667626e-06 -5.577521677369370878e-08
-2.657764469951302659e-07 2.383352895554582788e-07 2.719677437087748145e-08 -1.968649343231073170e-07 -2.299812097124125619e-07 -2.274358788041837276e-08 2.589572876273598442e-06 -2.283992236073800145e-06 5.745459625236559210e-07
-2.125680894192330875e-07 1.914725777798316139e-07 2.358305461889120477e-08 -1.758378791511970227e-07 -2.065272446132482460e-07 -8.128875513539095612e-08 2.940196868941391886e-06 -3.138014987085055354e-06 1.073489086344592888e-06
-1.630476172089683276e-07 1.484821556522086979e-07 2.024822891516855905e-08 -1.574914148780607800e-07 -1.814129319722295776e-07 -1.188529975728182080e-07 3.161612849003159285e-06 -3.748298958872284693e-06 1.440111731570515100e-06
-1.185613074480731770e-07 1.103289901554279501e-07 1.737976079724127057e-08 -1.429646520248852373e-07 -1.562393663760209585e-07 -1.376701030415122817e-07 3.290335562136268658e-06 -4.164543123267845735e-06 1.696113358189566944e-06
-7.852279098187302242e-08 7.635783026460922149e-08 1.498833500720867309e-08 -1.323373164093064741e-07 -1.312461923053142611e-07 -1.402662455768908557e-07 3.354061562600295539e-06 -4.433789584744351510e-06 1.864890365091788956e-06
-4.163674381408308603e-08 4.534996207272538882e-08 1.301574523821739243e-08 -1.253208055133556154e-07 -1.059400309879731522e-07 -1.282416380289316295e-07 3.369690409759230725e-06 -4.589272096094888700e-06 1.963932172101398501e-06
-6.449332251676643396e-09 1.598309920362601250e-08 1.138820893348876234e-08 -1.215966448331025698e-07 -7.944261456614351569e-08 -1.019942830443164999e-07 3.345363091805675110e-06 -4.650150893361747889e-06 2.003691230373545479e-06
2.847851112482840952e-08 -1.303632750083690353e-08 1.003574918382720699e-08 -1.209387141116969808e-07 -5.061527307372894191e-08 -6.071785641257416641e-08 3.282348828275360661e-06 -4.623431620398750497e-06 1.988169768572757221e-06
6.453854531145945123e-08 -4.296300251134923046e-08 8.895876419073682484e-09 -1.232303981414141492e-07 -1.807155991441922877e-08 -2.432903614788158031e-09 3.175807432667936310e-06 -4.505088227775425665e-06 1.915413927616098442e-06
1.030396144241496614e-07 -7.500420496893509675e-08 7.910570222740415103e-09 -1.284170553085377253e-07 1.982663475459884098e-08 7.592909638293350583e-08 3.014476880282138723e-06 -4.279870313670893801e-06 1.777544533391962802e-06
1.450406304616749797e-07 -1.102074474856190589e-07 7.020151466489033681e-09 -1.363791047845385254e-07 6.486671892024431160e-08 1.781403901164537069e-07 2.779824526311276429e-06 -3.920542328645346998e-06 1.560759710050299478e-06
1.908806751127608767e-07 -1.490982579281760652e-07 6.156228964159047440e-09 -1.466737949527971083e-07 1.185545907125070027e-07 3.074083724189519140e-07 2.446291821775752225e-06 -3.389308000878617222e-06 1.246882446416768941e-06
2.392542837007264819e-07 -1.909200952022950711e-07 5.238695388457611374e-09 -1.581197530868354816e-07 1.810347276532385009e-07 4.633462918374620793e-07 1.986730444881058127e-06 -2.648103167929229292e-06 8.199563540580595035e-07
2.861336818618621589e-07 -2.326731211339935421e-07 4.188152567862011427e-09 -1.684354908189594595e-07 2.493595777842321295e-07 6.371530730714717282e-07 1.389218013021613091e-06 -1.686953714437105980e-06 2.819791121784118691e-07
3.250167534039156633e-07 -2.691364937269184049e-07 2.962929418145760635e-09 -1.746168025177274527e-07 3.165390434417070589e-07 8.088729289257952024e-07 6.833893943081594327e-07 -5.648352602211125298e-07 -3.270782893421845042e-07
3.501347251184125722e-07 -2.953488574392840356e-07 1.595540450954023581e-09 -1.745382841640704362e-07 3.740476357479193339e-07 9.541044165081052388e-07 -5.075105617577619146e-08 5.821980603858026120e-07 -9.297387135446437759e-07
3.604369222934061465e-07 -3.099951802498258913e-07 1.730847941643250121e-10 -1.684418868913789905e-07 4.170207734876456122e-07 1.058264760725458054e-06 -7.196119565457039652e-07 1.605251953148729028e-06 -1.448902244554543892e-06
3.596073910062122861e-07 -3.157282895000770515e-07 -1.229818149227346336e-09 -1.584142930930441430e-07 4.464329779781529665e-07 1.122833359767092583e-06 -1.266363673720191565e-06 2.420605551303484787e-06 -1.847307255182692974e-06
3.526978669256644085e-07 -3.165674476823094295e-07 -2.590023717578045920e-09 -1.466932193463143727e-07 4.665390729402226280e-07 1.158555262825591934e-06 -1.682177313810798505e-06 3.021184632384817364e-06 -2.128605795254350647e-06
