4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07
4.997407400268970394e-07 5.000095222723220472e-07 4.999967481948890855e-07 4.999889730685696457e-07 4.999908850767416615e-07 4.999911055824262112e-07 4.999915159578285714e-07 4.999919937165501116e-07 4.999925408275723866e-07 4.999931595515274416e-07 4.999938524522566352e-07 4.999946224100128131e-07 4.999954726364038746e-07 4.999964066911932478e-07 4.999974285010879275e-07 4.999985423806576477e-07 4.999997530555566077e-07 5.000010656882266865e-07 5.000024859062971876e-07 5.000040198339112931e-07 5.000056741262428685e-07 5.000074560074925606e-07 5.000093733126955439e-07 5.000114345337027041e-07 5.000136488697461756e-07 5.000160262830454665e-07 5.000185775599673666e-07 5.000213143783103273e-07 5.000242493813595988e-07 5.000273962594284456e-07 5.000307698397029310e-07 5.000343861852816677e-07 5.000382627044532327e-07 5.000424182713440461e-07 5.000468733592433689e-07 5.000516501880660214e-07 5.000567728875981847e-07 5.000622676784051091e-07 5.000681630725269948e-07 5.000744900963369605e-07 5.000812825383175558e-07 5.000885772248723712e-07 5.000964143276411318e-07 5.001048377064611144e-07 5.001501034737189964e-07 5.004626227002731118e-07 4.981884891212616744e-07 5.037598864675195333e-07 4.958021095698170696e-07
4.992744978124660132e-07 5.000501390997763079e-07 5.000012520733578899e-07 4.999764618433361062e-07 4.999818896634715151e-07 4.999822076407396808e-07 4.999830284279028669e-07 4.999839836161226637e-07 4.999850775872762664e-07 4.999863147343319202e-07 4.999877002006820507e-07 4.999892397443897178e-07 4.999909397873364315e-07 4.999928074475277771e-07 4.999948505767011480e-07 4.999970778021553039e-07 4.999994985731837636e-07 5.000021232124717056e-07 5.000049629728839154e-07 5.000080301001034019e-07 5.000113379016528292e-07 5.000149008228691377e-07 5.000187345305046362e-07 5.000228560046684061e-07 5.000272836399394819e-07 5.000320373565523143e-07 5.000371387226972097e-07 5.000426110890556326e-07 5.000484797368904697e-07 5.000547720410874839e-07 5.000615176498050739e-07 5.000687486825333405e-07 5.000764999485808364e-07 5.000848091883417360e-07 5.000937173398865388e-07 5.001032688338235554e-07 5.001135119197376766e-07 5.001244990279301926e-07 5.001362871707262748e-07 5.001489383717857901e-07 5.001625203511367499e-07 5.001771081618634045e-07 5.001927495490093285e-07 5.002097885802191859e-07 5.002997159447694569e-07 5.009229416218204814e-07 4.963892895159738537e-07 5.074969442353783231e-07 4.916182415814785654e-07
4.986021253233958660e-07 5.001216548442559221e-07 5.000134759192800348e-07 4.999624911069740886e-07 4.999730139312376776e-07 4.999733089172721273e-07 4.999745404788085089e-07 4.999759724097139203e-07 4.999776128343373800e-07 4.999794678922138235e-07 4.999815453549269754e-07 4.999838538525097118e-07 4.999864030147863305e-07 4.999892035152840097e-07 4.999922671277723629e-07 4.999956067889877111e-07 4.999992366682597204e-07 5.000031722445839887e-07 5.000074303917760679e-07 5.000120294724006411e-07 5.000169894412712203e-07 5.000223319593754419e-07 5.000280805192384840e-07 5.000342605827933493e-07 5.000408997330005031e-07 5.000480278405763566e-07 5.000556772473861705e-07 5.000638829681870797e-07 5.000726829126903804e-07 5.000821181300518725e-07 5.000922330782646536e-07 5.001030759211515286e-07 5.001146988560022237e-07 5.001271584753591579e-07 5.001405161667840658e-07 5.001548385550150190e-07 5.001701979914776723e-07 5.001866730967558680e-07 5.002043493619371707e-07 5.002233197562895510e-07 5.002436861974996697e-07 5.002655648295863129e-07 5.002889459300748130e-07 5.003149843266672941e-07 5.004483811081569634e-07 5.013787809512216809e-07 4.946141293256392780e-07 5.111895318471523851e-07 4.874612096263882664e-07
4.977248682708379537e-07 5.002237715250878302e-07 5.000333648502977151e-07 4.999470964485013259e-07 4.999642566000306406e-07 4.999644120701146892e-07 4.999660553174132945e-07 4.999679628470093512e-07 4.999701491740500315e-07 4.999726214145010533e-07 4.999753900664026852e-07 4.999784666212625637e-07 4.999818639135637218e-07 4.999855961684104041e-07 4.999896790772644588e-07 4.999941298815328789e-07 4.999989674653633312e-07 5.000042124583656423e-07 5.000098873491006611e-07 5.000160166102662221e-07 5.000226268366390027e-07 5.000297468969100488e-07 5.000374081007656240e-07 5.000456443826354430e-07 5.000544925037684748e-07 5.000639922744442015e-07 5.000741867983915986e-07 5.000851227416715911e-07 5.000968506286306831e-07 5.001094251677564385e-07 5.001229056107199240e-07 5.001373561481921940e-07 5.001528463465286325e-07 5.001694516299371639e-07 5.001872538132854825e-07 5.002063416914114141e-07 5.002268116915253735e-07 5.002487685962947576e-07 5.002723263433646965e-07 5.002976087809213955e-07 5.003247523681760017e-07 5.003539187888797169e-07 5.003849436612455036e-07 5.004205531487705619e-07 5.005956485591797173e-07 5.018279948463926071e-07 4.928745701214280491e-07 5.148163080112385403e-07 4.833436765140257882e-07
4.966443702921180018e-07 5.003560888692523805e-07 5.000608447450495816e-07 4.999303241816474477e-07 4.999556149872482498e-07 4.999555197028184767e-07 4.999575763108434426e-07 4.999599577399190544e-07 4.999626892833059965e-07 4.999657777558062581e-07 4.999692365460712133e-07 4.999730799906344084e-07 4.999773241244548570e-07 4.999819867190078998e-07 4.999870873777325829e-07 4.999926476404282566e-07 4.999986910991881869e-07 5.000052435267327762e-07 5.000123330181936667e-07 5.000199901475132926e-07 5.000282481397779681e-07 5.000371430609115508e-07 5.000467140264136892e-07 5.000570034309227973e-07 5.000680572006785660e-07 5.000799250711316112e-07 5.000926608923125105e-07 5.001063229647520461e-07 5.001209744092258040e-07 5.001366835738647840e-07 5.001535244827168374e-07 5.001715773302597487e-07 5.001909290269701801e-07 5.002116738017163514e-07 5.002339138674342452e-07 5.002577601573559393e-07 5.002833331401353517e-07 5.003107637234131205e-07 5.003401942471004826e-07 5.003717793679149227e-07 5.004056904409647185e-07 5.004421409017830199e-07 5.004806827994869013e-07 5.005266180341127795e-07 5.007410766052401478e-07 5.022684817303451119e-07 4.911819272404863490e-07 5.183563748291974176e-07 4.792780828192257208e-07
4.953626784116366083e-07 5.005181044163432054e-07 5.000958221399748114e-07 4.999122312168812782e-07 4.999470850596942108e-07 4.999466343911330731e-07 4.999491070034649107e-07 4.999519599823593638e-07 4.999552359284878818e-07 4.999589394524594843e-07 4.999630870792614385e-07 4.999676959667010203e-07 4.999727853452091650e-07 4.999783765261106853e-07 4.999844930176925601e-07 4.999911606503093252e-07 4.999984077154216253e-07 5.000062651194946891e-07 5.000147665540273821e-07 5.000239486831105003e-07 5.000338513500881981e-07 5.000445178050461562e-07 5.000559949551303582e-07 5.000683336398488920e-07 5.000815889338243951e-07 5.000958204797133666e-07 5.001110928544127088e-07 5.001274759719043623e-07 5.001450455266585248e-07 5.001638834818606890e-07 5.001840786073363270e-07 5.002057270725878796e-07 5.002289331010621684e-07 5.002538096925624564e-07 5.002804794215527544e-07 5.003090753200800834e-07 5.003397418553265173e-07 5.003726360136937233e-07 5.004079284791210832e-07 5.004458046576853332e-07 5.004864710769919733e-07 5.005302011336429366e-07 5.005761032556360770e-07 5.006332951145563275e-07 5.008842351104466700e-07 5.026981985710710916e-07 4.895471904395681819e-07 5.217894205501309349e-07 4.752765744700719104e-07
4.938822489056848185e-07 5.007092138178693834e-07 5.001381841281063290e-07 4.998928848776230039e-07 4.999386614885767851e-07 4.999377587055188702e-07 4.999406511276580769e-07 4.999439725651351125e-07 4.999477919786616628e-07 4.999521091346357818e-07 4.999569440366249272e-07 4.999623166312521198e-07 4.999682493386977680e-07 4.999747670022355620e-07 4.999818970264082177e-07 4.999896695226768038e-07 4.999981174715256947e-07 5.000072769018723026e-07 5.000171870892793505e-07 5.000278907746044641e-07 5.000394344049189995e-07 5.000518683987072831e-07 5.000652474376787793e-07 5.000796307877090854e-07 5.000950826517774918e-07 5.001116725580797009e-07 5.001294757869378328e-07 5.001485738404340315e-07 5.001690549593128497e-07 5.001910146921532970e-07 5.002145565224741287e-07 5.002397925600827731e-07 5.002668443038179122e-07 5.002958434837321070e-07 5.003269329917399192e-07 5.003602679109390197e-07 5.003960166552785132e-07 5.004343622343687582e-07 5.004755036017180027e-07 5.005196568831233874e-07 5.005670638694627786e-07 5.006180684102607505e-07 5.006711448388423140e-07 5.007406921229843579e-07 5.010247083723035921e-07 5.031151750965243692e-07 4.879809452120522032e-07 5.250958612504010225e-07 4.713509293631449717e-07
4.922059525410914411e-07 5.009287114943319309e-07 5.001877982984592459e-07 4.998723626504481217e-07 4.999303377072457323e-07 4.999288952283689424e-07 4.999322126073751732e-07 4.999359985849633920e-07 4.999403604131688521e-07 4.999452895333508493e-07 4.999508098804857160e-07 4.999569441473876141e-07 4.999637179376864054e-07 4.999711596172473795e-07 4.999793004767660034e-07 4.999881748976893947e-07 4.999978205373543240e-07 5.000082785338402276e-07 5.000195937322945055e-07 5.000318149345939995e-07 5.000449951744357784e-07 5.000591920201506752e-07 5.000744679079051901e-07 5.000908905081670133e-07 5.001085331287009605e-07 5.001274751577384110e-07 5.001478025514358751e-07 5.001696083701341996e-07 5.001929933685726083e-07 5.002180666458122113e-07 5.002449463612908721e-07 5.002737605242497608e-07 5.003046478646800538e-07 5.003377587949738380e-07 5.003732564726178938e-07 5.004113179755115186e-07 5.004521356034190985e-07 5.004959183240744127e-07 5.005428932671574405e-07 5.005933072996944345e-07 5.006474372543467821e-07 5.007057105400648097e-07 5.007657473673029015e-07 5.008489069721285865e-07 5.011620980189298193e-07 5.035175278503694902e-07 4.864932953400354992e-07 5.282569804225710760e-07 4.675124832755411308e-07
4.903370780636919248e-07 5.011757918257834550e-07 5.002445127583436151e-07 4.998507518593266151e-07 4.999221059716071467e-07 4.999200465651066605e-07 4.999237955537302079e-07 4.999280412469026312e-07 4.999329443229364357e-07 4.999384834816974907e-07 4.999446871660159932e-07 4.999515807605846464e-07 4.999591930457915233e-07 4.999675558991929394e-07 4.999767044859737872e-07 4.999866774447166845e-07 4.999975170955463453e-07 5.000092696703464642e-07 5.000219855671177817e-07 5.000357196305589122e-07 5.000505314612286054e-07 5.000664857558657969e-07 5.000836526818576858e-07 5.001021082890978590e-07 5.001219349628960781e-07 5.001432219220420176e-07 5.001660657666405516e-07 5.001905710807972959e-07 5.002168510959403785e-07 5.002450284212563377e-07 5.002752358484439488e-07 5.003076172389298852e-07 5.003423285027190503e-07 5.003795386791700783e-07 5.004194311313480005e-07 5.004622048669484096e-07 5.005080760010545381e-07 5.005572793847424351e-07 5.006100702084251852e-07 5.006667261776630740e-07 5.007275584901688016e-07 5.007930942086275765e-07 5.008598508511264306e-07 5.009580264804935675e-07 5.012960259034854192e-07 5.039034739470220676e-07 4.850937874959432277e-07 5.312550650090693396e-07 4.637720556575435967e-07
