4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07 4.999999999999999774e-07
4.977884887088382319e-07 5.013723316149411361e-07 5.028638865015020086e-07 5.054850662399953548e-07 5.108884792055049952e-07 5.397911548453489353e-07 3.980519648090374562e-07 7.725921373636374725e-07 2.721210176060218063e-07
4.933330864014741969e-07 5.030958599383417344e-07 5.058470506722127445e-07 5.111507500466858507e-07 5.217575889985905609e-07 5.788863459726856201e-07 3.018689945945585707e-07 1.036142053642360454e-06 4.790626345435951751e-08
4.864836689651302683e-07 5.052042141757309451e-07 5.089887242140100579e-07 5.172006001663031187e-07 5.325706578270143407e-07 6.164838186639545096e-07 2.177610698159243114e-07 1.280562464897382986e-06 -1.683806521556423693e-07
4.770170517790148935e-07 5.077334668120416794e-07 5.123248135740276241e-07 5.238414162225523605e-07 5.432532946355859241e-07 6.515684363283016009e-07 1.530462103370603503e-07 1.493755519151649074e-06 -3.712402869814076961e-07
4.646954460100212166e-07 5.107078064578378058e-07 5.158771213762891159e-07 5.312630365907146982e-07 5.536661776785425394e-07 6.828190100730011949e-07 1.161998611338821536e-07 1.661035228900376492e-06 -5.533541953838810879e-07
4.493931810843879082e-07 5.141126509540850146e-07 5.196345566921959182e-07 5.395870970084918038e-07 5.635822045656145315e-07 7.086216511575546484e-07 1.161157438150301232e-07 1.765937680593168912e-06 -7.055413520547788227e-07
4.312813885630682622e-07 5.178619482077473028e-07 5.235338014699403915e-07 5.487907655625966383e-07 5.727033050487229873e-07 7.273571350732449038e-07 1.598075161678691604e-07 1.793845205380339455e-06 -8.182216511682242745e-07
4.109362689216751455e-07 5.217899085779368793e-07 5.274631586381045487e-07 5.586650628043830847e-07 5.807584989139962202e-07 7.380154745471157134e-07 2.491097635402689796e-07 1.738055111809242189e-06 -8.848143905435676011e-07
3.891883500452500912e-07 5.256960821052215867e-07 5.313055275539528088e-07 5.688845675799925684e-07 5.876466671273392052e-07 7.407357651498453074e-07 3.792011795569291882e-07 1.603608431004253135e-06 -9.049512850299408309e-07
3.667905287314867216e-07 5.294135816037333150e-07 5.349892635183693157e-07 5.791504152693500363e-07 5.934985642776292292e-07 7.367232465187021364e-07 5.408915152197495803e-07 1.404534591987027239e-06 -8.842996011283214475e-07
3.442014658963999255e-07 5.328404404772340922e-07 5.385037855719201169e-07 5.892793865883930145e-07 5.986167128521252368e-07 7.276785610273910169e-07 7.243692715405499801e-07 1.157506648801303448e-06 -8.314781423600567799e-07
3.215812151496144059e-07 5.359266050802762523e-07 5.418837393372639984e-07 5.992021495960808868e-07 6.033828921582741438e-07 7.153034083139391371e-07 9.213952255558307709e-07 8.774227907844310059e-07 -7.551960850162505112e-07
2.988801206504018177e-07 5.386465545414827680e-07 5.451886729522794118e-07 6.089235574029111413e-07 6.082068270563428804e-07 7.011125601933337663e-07 1.125624725864808653e-06 5.762000413431363568e-07 -6.630365775421285725e-07
2.759188755294581604e-07 5.409762119394101329e-07 5.484913507197889946e-07 6.184874331600843901e-07 6.135223244110943288e-07 6.864607169436042561e-07 1.332039242792742329e-06 2.633666121298118231e-07 -5.614442561940545702e-07
2.524343646565237422e-07 5.428757394405065811e-07 5.518746482876339697e-07 6.279551554702431722e-07 6.198145798018597569e-07 6.726663312227674211e-07 1.536140769969750207e-06 -5.273571046672392543e-08 -4.562501257894212099e-07
2.281023662160439762e-07 5.442736117125174570e-07 5.554336023125334867e-07 6.373927791262128733e-07 6.276679500442749779e-07 6.611839369273823661e-07 1.733053902181423489e-06 -3.635087877901516650e-07 -3.534346872171989056e-07
2.025619417667191182e-07 5.450469463466793749e-07 5.592787571483660860e-07 6.468573588211205235e-07 6.378278732343640124e-07 6.538233715826220440e-07 1.916403745665277796e-06 -6.582730064913664891e-07 -2.601161972725980703e-07
1.754901116527977814e-07 5.449959127624518010e-07 5.635334327320045229e-07 6.563680109028057007e-07 6.512539934411856775e-07 6.530080586999944252e-07 2.076750652793957751e-06 -9.217179246355242783e-07 -1.858288894896155469e-07
1.468298315263416620e-07 5.438238654471190994e-07 5.683055478633902434e-07 6.658379483080353430e-07 6.690666898895298096e-07 6.619272467571805534e-07 2.199721914862619162e-06 -1.130781556796014721e-06 -1.437582772491207359e-07
1.172886122906684161e-07 5.411786269872337065e-07 5.735996533738117462e-07 6.749582696316030585e-07 6.921299520308240871e-07 6.840011701501219185e-07 2.265944449406314471e-06 -1.254138306752314363e-06 -1.498693995825407635e-07
8.878569421735896439e-08 5.368435691703715297e-07 5.791920908515690186e-07 6.831641288722885877e-07 7.201316972134820468e-07 7.208179520792949373e-07 2.258410961901194461e-06 -1.263349557193658970e-06 -2.156620581399128636e-07
6.370075343353009693e-08 5.309460909640832431e-07 5.846832104388539798e-07 6.899527017809741297e-07 7.512341812927439141e-07 7.700523493115260003e-07 2.176239593520098946e-06 -1.155174032217399690e-06 -3.377000216610728291e-07
4.328321054574502062e-08 5.238154222816940460e-07 5.897807480235655068e-07 6.952780803458557678e-07 7.834059149150171348e-07 8.270797005776193371e-07 2.035514855719468544e-06 -9.544904918091278525e-07 -4.998990451663072955e-07
2.744925512072224754e-08 5.156798693586149271e-07 5.944196768437863635e-07 6.994648642211182221e-07 8.156002464818768484e-07 8.880985289206867755e-07 1.855698825900701960e-06 -6.931072526118419954e-07 -6.855517234582591688e-07
1.560265737958470020e-08 5.065749418718151122e-07 5.986643932403946102e-07 7.029305831857259025e-07 8.476465758757015319e-07 9.509508762727253158e-07 1.651451380223693366e-06 -3.960858210095454556e-07 -8.827743434287509661e-07
7.185181325929831871e-09 4.963784804483236272e-07 6.026139237094596136e-07 7.060618262836106823e-07 8.798122159440162902e-07 1.014566276787651758e-06 1.432417899666548927e-06 -8.100868487523760866e-08 -1.083645776129485420e-06
1.852140739374070119e-09 4.848395341464581867e-07 6.063646337676057770e-07 7.092115241741846016e-07 9.125569079007488290e-07 1.078382598999750340e-06 1.205196883912302488e-06 2.388468286179151203e-07 -1.282147111001120074e-06
-4.920560361566312156e-10 4.715754230499747966e-07 6.100020354478491425e-07 7.127377999283524230e-07 9.464458707191318275e-07 1.141967997983907636e-06 9.751842025995928890e-07 5.512825310855719998e-07 -1.472405006545361770e-06
3.218344217886029779e-10 4.560518953260817469e-07 6.135992800155272496e-07 7.170545803603919481e-07 9.821104245913344533e-07 1.204700172314077140e-06 7.482963229472180944e-07 8.420068070466149413e-07 -1.647006053810624194e-06
4.741009798007548436e-09 4.375957827667141595e-07 6.172081000868425251e-07 7.226778010016864696e-07 1.020131554576227715e-06 1.265297983217847103e-06 5.332029714370840497e-07 1.090751129627564662e-06 -1.794874095808664164e-06
1.340333142373695426e-08 4.155982014386555214e-07 6.208239980509051651e-07 7.302057097021531205e-07 1.060611339181904143e-06 1.321003187777177667e-06 3.445502824105916132e-07 1.266963311209433453e-06 -1.898851590700784752e-06
