0.000000000000000000e+00 7.717372890367804454e-05 3.088539547872814020e-04 6.955194384204906868e-04 1.237973631707463317e-03 1.937353094597112427e-03 2.795139567110279180e-03 3.813176000216706146e-03 4.993686959265239943e-03 6.339303943301232390e-03
0.000000000000000000e+00 7.767372890367804314e-05 3.093539547872814141e-04 6.960194384204906447e-04 1.238473631707463383e-03 1.937853094597112493e-03 2.795639567110279246e-03 3.813676000216706212e-03 4.994186959265239575e-03 6.339803943301232023e-03
0.000000000000000000e+00 7.807145210610677533e-05 3.097554733783217757e-04 6.964170424310530934e-04 1.238886980603826462e-03 1.938232196629393342e-03 2.796126848920031400e-03 3.813870163842497316e-03 4.994923049349210553e-03 6.339997532443515486e-03
0.000000000000000000e+00 7.846447820153423791e-05 3.101591248128606859e-04 6.968121971918257978e-04 1.239314098535503799e-03 1.938589768684484448e-03 2.796702553985334905e-03 3.813858509910350320e-03 4.995993107023204323e-03 6.339985874971386381e-03
0.000000000000000000e+00 7.884987528832953108e-05 3.105656863463413116e-04 6.972047514378626595e-04 1.239755942442499412e-03 1.938924379909412812e-03 2.797369245100899283e-03 3.813641127066294545e-03 4.997392254778542688e-03 6.339771646283567583e-03
0.000000000000000000e+00 7.922362412975368108e-05 3.109762576429634133e-04 6.975944081851656294e-04 1.240214283196143519e-03 1.939233387193975509e-03 2.798131594466981426e-03 3.813218435486923161e-03 4.999110972433429105e-03 6.339360075214596317e-03
0.000000000000000000e+00 7.957937052855291321e-05 3.113926115668434074e-04 6.979806074417415013e-04 1.240692373696105797e-03 1.939511941140357370e-03 2.798997917041627214e-03 3.812592342971785585e-03 5.001129492884523985e-03 6.338762058103442586e-03
0.000000000000000000e+00 7.990522922383102580e-05 3.118180907558861523e-04 6.983622339228405225e-04 1.241196597551538381e-03 1.939750549019115394e-03 2.799983115022553360e-03 3.811772591524069474e-03 5.003396937585367216e-03 6.338005876146302932e-03
0.000000000000000000e+00 8.017872230043801118e-05 3.122589492154871269e-04 6.987373732379325870e-04 1.241737758136049301e-03 1.939933325913800310e-03 2.801101636850014849e-03 3.810819896491605789e-03 5.005738534605870017e-03 6.337191321956234941e-03
0.000000000000000000e+00 8.039818710696257169e-05 3.127151189886654141e-04 6.991070939594194820e-04 1.242309414380595193e-03 1.940070403788395851e-03 2.802293464952332683e-03 3.809907989350555003e-03 5.007844346969678694e-03 6.336509442486243544e-03
0.000000000000000000e+00 8.058054660245737898e-05 3.131814439640626113e-04 6.994738491821998619e-04 1.242897394833279755e-03 1.940183114168757619e-03 2.803500027460924162e-03 3.809121943405377204e-03 5.009618820904290261e-03 6.336023710251627132e-03
0.000000000000000000e+00 8.073490582576451117e-05 3.136551889378241852e-04 6.998388812317981895e-04 1.243494508827409396e-03 1.940282167844156963e-03 2.804695920143294302e-03 3.808488926337575721e-03 5.011043674934463101e-03 6.335747124807774439e-03
0.000000000000000000e+00 8.086599485560755482e-05 3.141349094933769707e-04 7.002028824678042636e-04 1.244096709826903943e-03 1.940373497462930235e-03 2.805868104754518852e-03 3.808020601648259493e-03 5.012114862196400886e-03 6.335683043797551463e-03
0.000000000000000000e+00 8.097645903740920419e-05 3.146197612984734035e-04 7.005663128217215572e-04 1.244701268436487415e-03 1.940461015393446596e-03 2.807008512722904657e-03 3.807723359034553227e-03 5.012831794981432824e-03 6.335832369137845733e-03
0.000000000000000000e+00 8.106777959351118092e-05 3.151092231383507275e-04 7.009295264743347059e-04 1.245306040443287018e-03 1.940547707917084693e-03 2.808111370042889847e-03 3.807601396805367078e-03 5.013194899769921227e-03 6.336195227971942734e-03
0.000000000000000000e+00 8.114065642060457105e-05 3.156029770391962437e-04 7.012928339963127181e-04 1.245909101297349320e-03 1.940636168100508263e-03 2.809171997983638067e-03 3.807657924548079036e-03 5.013204937912046043e-03 6.336771466711107852e-03
0.000000000000000000e+00 8.119514231517258366e-05 3.161008566708801070e-04 7.016565432658087957e-04 1.246508495664568755e-03 1.940728942098833044e-03 2.810186127794731935e-03 3.807895744951634177e-03 5.012862859651169567e-03 6.337560784292051337e-03
0.000000000000000000e+00 8.123060841464602242e-05 3.166028354015191495e-04 7.020209993920162230e-04 1.247101979616342280e-03 1.940828861332812277e-03 2.811149356456648252e-03 3.808317604665016707e-03 5.012169942244006256e-03 6.338562682122395736e-03
0.000000000000000000e+00 8.124550294250551248e-05 3.171090529224900555e-04 7.023866434018171149e-04 1.247686625935791500e-03 1.940939524817851753e-03 2.812056487988120676e-03 3.808926462972110540e-03 5.011128315155058410e-03 6.339776182793127948e-03
0.000000000000000000e+00 8.123667688193985466e-05 3.176199115034364731e-04 7.027541326661831478e-04 1.248257998187837087e-03 1.941066284419520893e-03 2.812900342909375063e-03 3.809725698823473831e-03 5.009742557819041146e-03 6.341198916787100376e-03
0.000000000000000000e+00 8.119739596491877380e-05 3.181363716507527666e-04 7.031246729447332075e-04 1.248807856372896857e-03 1.941218962007975214e-03 2.813668791486117170e-03 3.810718669901924996e-03 5.008025930425295986e-03 6.342823415241625844e-03
0.000000000000000000e+00 8.111032111157934427e-05 3.186609724677108113e-04 7.035012498614120905e-04 1.249315627031102795e-03 1.941421965522399044e-03 2.814336131744100186e-03 3.811897529356520712e-03 5.006041567023129107e-03 6.344611480846501506e-03
0.000000000000000000e+00 8.096350591228706985e-05 3.191947126862024458e-04 7.038873009871755501e-04 1.249757515591466651e-03 1.941703184106065815e-03 2.814912298614686940e-03 3.813088031368765292e-03 5.004181505708663220e-03 6.346323597719466872e-03
0.000000000000000000e+00 8.079150173013513296e-05 3.197316478304440394e-04 7.042784351730244823e-04 1.250163703114358501e-03 1.942026219256021667e-03 2.815469790937435036e-03 3.814155421828036106e-03 5.002645818289807450e-03 6.347842396703010960e-03
0.000000000000000000e+00 8.060748032744835718e-05 3.202695963179321326e-04 7.046728601570469803e-04 1.250546422770946672e-03 1.942376600908066143e-03 2.816031219178515271e-03 3.815072031648128210e-03 5.001462288046029658e-03 6.349150599595387683e-03
0.000000000000000000e+00 8.041758247753605208e-05 3.208075130059962377e-04 7.050697858961343109e-04 1.250910961100118153e-03 1.942748166696440940e-03 2.816605422276467936e-03 3.815828207477750100e-03 5.000638897766992649e-03 6.350243023524400517e-03
0.000000000000000000e+00 8.022558633284466100e-05 3.213447178301883484e-04 7.054687857324877564e-04 1.251260068252241882e-03 1.943137789639432563e-03 2.817196433261922976e-03 3.816419641372336465e-03 5.000179072427248655e-03 6.351117415316032307e-03
