-1.810297163907002450e-05 -1.582529810321454955e-05 -1.370381422449093445e-04 -4.961821454865858461e-04 -1.299489322534770619e-03
-3.419538829373300305e-05 -1.535245567172230374e-05 -1.359273217991854854e-04 -4.906289544788222656e-04 -1.254834346178471116e-03
-5.007800166903693552e-05 -1.478756247632814769e-05 -1.338228012641266840e-04 -4.797076905751450349e-04 -1.166082037096990986e-03
-6.563258884247849133e-05 -1.412902345846074603e-05 -1.306784382343745277e-04 -4.633480573595014085e-04 -1.033756701979110515e-03
-8.070955574077305107e-05 -1.337232229691766305e-05 -1.264137477450487379e-04 -4.414289548599834023e-04 -8.587509177540517125e-04
-9.509995945306818808e-05 -1.250863351618357322e-05 -1.208943251479535630e-04 -4.137544437186647939e-04 -6.425562098146125889e-04
-1.084764222609421779e-04 -1.152175375593311735e-05 -1.138897754372689142e-04 -3.800138971218128270e-04 -3.879251988361948067e-04
-1.202582791496293962e-04 -1.038179345422274302e-05 -1.049865498260506291e-04 -3.397691924100811056e-04 -1.012070130980841087e-04
-1.294699079113270147e-04 -9.046395708915688783e-06 -9.358649112725658803e-05 -2.931129223391580607e-04 1.986662959097412751e-04
-1.359120897386319399e-04 -7.547533252907218104e-06 -8.001002255623654302e-05 -2.432986915956690532e-04 4.769563455067488134e-04
-1.403311494880466652e-04 -5.960290374576113215e-06 -6.517321670948192369e-05 -1.934748153918711133e-04 7.179774720033546553e-04
-1.432153416506999491e-04 -4.327317067044644805e-06 -4.960468558865352429e-05 -1.450814091972785214e-04 9.177324367282899131e-04
-1.448360339478667281e-04 -2.673139722757580938e-06 -3.360393598188585185e-05 -9.884369936860940009e-05 1.075108200419186422e-03
-1.453531921061175828e-04 -1.014226735903192567e-06 -1.736522415782260076e-05 -5.519254422688135708e-05 1.189794004041025421e-03
-1.448648132363377012e-04 6.367252490795810571e-07 -1.030978915832897469e-06 -1.441981044257578670e-05 1.261722168958853696e-03
-1.434297889986441816e-04 2.268713901005733891e-06 1.528273587795073163e-05 2.325434069848711371e-05 1.290880410958643310e-03
-1.410786822670139287e-04 3.871185047556180425e-06 3.147180740201149796e-05 5.764704860340003068e-05 1.277238607530296888e-03
