0.000000000000000000e+00 -4.252211550931017593e-05 0.000000000000000000e+00 5.625000000000000139e-02 1.973684210526315853e-03 -9.564046069251378596e-06 1.781368553215217693e-05 5.625000000000000139e-02 3.947368421052631707e-03 1.198357949478215390e-06 6.976273828880524071e-05 5.625000000000000139e-02 5.921052631578947560e-03 -4.690348409278760622e-06 1.563711652266779723e-04 5.625000000000000139e-02 7.894736842105263414e-03 -9.723667049875081569e-06 2.776790396271044091e-04 5.625000000000000139e-02 9.868421052631578400e-03 -1.915616547111878565e-05 4.337425939761767107e-04 5.625000000000000139e-02 1.184210526315789512e-02 -3.337392351581217054e-05 6.246343507003287998e-04 5.625000000000000139e-02 1.381578947368421184e-02 -5.345723969348188664e-05 8.504432914689779568e-04 5.625000000000000139e-02 1.578947368421052683e-02 -8.055783439945077284e-05 1.111275065991068839e-03 5.625000000000000139e-02 1.776315789473684181e-02 -1.159144638895118207e-04 1.407252241456771573e-03 5.625000000000000139e-02 1.973684210526315680e-02 -1.608704858058959686e-04 1.738514594011498224e-03 5.625000000000000139e-02 2.171052631578947525e-02 -2.168938459165756227e-04 2.105219443899338915e-03 5.625000000000000139e-02 2.368421052631579024e-02 -2.856000529787711129e-04 2.507542036179705690e-03 5.625000000000000139e-02 2.565789473684210523e-02 -3.687788338474357053e-04 2.945675969207414441e-03 5.625000000000000139e-02 2.763157894736842368e-02 -4.684253224139268978e-04 3.419833673375979270e-03 5.625000000000000139e-02 2.960526315789473867e-02 -5.867768448962890071e-04 3.930246942960231686e-03 5.625000000000000139e-02 3.157894736842105365e-02 -7.263566357470080392e-04 4.477167524261763988e-03 5.625000000000000139e-02 3.355263157894736864e-02 -8.900261740590331705e-04 5.060867763663731353e-03 5.625000000000000139e-02 3.552631578947368363e-02 -1.081144080321498613e-03 5.681641319645778891e-03 5.625000000000000139e-02 3.749999999999999861e-02 -1.302780418446933264e-03 6.339803943301232023e-03 5.625000000000000139e-02
0.000000000000000000e+00 -7.661513863086486886e-05 0.000000000000000000e+00 5.625000000000000139e-02 1.973684210526315853e-03 -1.718380744032861618e-05 1.821276057384851478e-05 5.625000000000000139e-02 3.947368421052631707e-03 3.094797724228180724e-06 7.016279306390894692e-05 5.625000000000000139e-02 5.921052631578947560e-03 -5.146898382553388718e-06 1.567711987826107269e-04 5.625000000000000139e-02 7.894736842105263414e-03 -9.670466501859528718e-06 2.780790829384183183e-04 5.625000000000000139e-02 9.868421052631578400e-03 -1.908899591911497606e-05 4.341426935072439735e-04 5.625000000000000139e-02 1.184210526315789512e-02 -3.329256835458462016e-05 6.250345140544209983e-04 5.625000000000000139e-02 1.381578947368421184e-02 -5.336224763595638632e-05 8.508435347473818989e-04 5.625000000000000139e-02 1.578947368421052683e-02 -8.044899001451860654e-05 1.111675407064862189e-03 5.625000000000000139e-02 1.776315789473684181e-02 -1.157916955692971095e-04 1.407652700958900854e-03 5.625000000000000139e-02 1.973684210526315680e-02 -1.607337152935914282e-04 1.738915195982443330e-03 5.625000000000000139e-02 2.171052631578947525e-02 -2.167430118306910847e-04 2.105620216566951326e-03 5.625000000000000139e-02 2.368421052631579024e-02 -2.854351230288584840e-04 2.507943012910595227e-03 5.625000000000000139e-02 2.565789473684210523e-02 -3.685983650607328743e-04 2.946077189678077135e-03 5.625000000000000139e-02 2.763157894736842368e-02 -4.682266808875845676e-04 3.420235185026428409e-03 5.625000000000000139e-02 2.960526315789473867e-02 -5.868120714127705861e-04 3.930649097869318154e-03 5.625000000000000139e-02 3.157894736842105365e-02 -7.251663264561183930e-04 4.477573281843168912e-03 5.625000000000000139e-02 3.355263157894736864e-02 -8.912111178069406781e-04 5.061251623967268597e-03 5.625000000000000139e-02 3.552631578947368363e-02 -1.083442202443850311e-03 5.682080437672435563e-03 5.625000000000000139e-02 3.749999999999999861e-02 -1.287031334833065033e-03 6.340165987717214478e-03 5.625000000000000139e-02
0.000000000000000000e+00 -1.105125721962276164e-04 0.000000000000000000e+00 5.625000000000000139e-02 1.973684210526315853e-03 -2.486023075698798324e-05 1.861016114269706915e-05 5.625000000000000139e-02 3.947368421052631707e-03 4.925269858143885293e-06 7.056301420047244449e-05 5.625000000000000139e-02 5.921052631578947560e-03 -5.579872307866912129e-06 1.571712938279840825e-04 5.625000000000000139e-02 7.894736842105263414e-03 -9.621315077453299058e-06 2.784791642331747906e-04 5.625000000000000139e-02 9.868421052631578400e-03 -1.902592626857116387e-05 4.345428931578336094e-04 5.625000000000000139e-02 1.184210526315789512e-02 -3.321515468168029228e-05 6.254348411133639788e-04 5.625000000000000139e-02 1.381578947368421184e-02 -5.327243084185355471e-05 8.512440219072661728e-04 5.625000000000000139e-02 1.578947368421052683e-02 -8.034644816271724332e-05 1.112076090119573299e-03 5.625000000000000139e-02 1.776315789473684181e-02 -1.156765851468739836e-04 1.408053621240700631e-03 5.625000000000000139e-02 1.973684210526315680e-02 -1.606062102728622598e-04 1.739316401647409858e-03 5.625000000000000139e-02 2.171052631578947525e-02 -2.166033765620550833e-04 2.106021764162401781e-03 5.625000000000000139e-02 2.368421052631579024e-02 -2.852836485384979692e-04 2.508344969340475534e-03 5.625000000000000139e-02 2.565789473684210523e-02 -3.684330494799006872e-04 2.946479633365221493e-03 5.625000000000000139e-02 2.763157894736842368e-02 -4.680421263551261257e-04 3.420638218338690594e-03 5.625000000000000139e-02 2.960526315789473867e-02 -5.871087523462298341e-04 3.931053401126669532e-03 5.625000000000000139e-02 3.157894736842105365e-02 -7.230530807099747048e-04 4.477984741953553241e-03 5.625000000000000139e-02 3.355263157894736864e-02 -8.938283512057443314e-04 5.061619690236110296e-03 5.625000000000000139e-02 3.552631578947368363e-02 -1.088274320361355685e-03 5.682558067813931434e-03 5.625000000000000139e-02 3.749999999999999861e-02 -1.256064707783353940e-03 6.340490368244936122e-03 5.625000000000000139e-02
0.000000000000000000e+00 -1.441250991192219650e-04 0.000000000000000000e+00 5.625000000000000139e-02 1.973684210526315853e-03 -3.262096981440079299e-05 1.900513138290171154e-05 5.625000000000000139e-02 3.947368421052631707e-03 6.659900240618167599e-06 7.096351280967781033e-05 5.625000000000000139e-02 5.921052631578947560e-03 -5.976343506725219357e-06 1.575714784003656136e-04 5.625000000000000139e-02 7.894736842105263414e-03 -9.576981945659188145e-06 2.788792785011942176e-04 5.625000000000000139e-02 9.868421052631578400e-03 -1.896737035613979550e-05 4.349431937818243267e-04 5.625000000000000139e-02 1.184210526315789512e-02 -3.314159833742343075e-05 6.258353327079917323e-04 5.625000000000000139e-02 1.381578947368421184e-02 -5.318783156966523651e-05 8.516447542721997457e-04 5.625000000000000139e-02 1.578947368421052683e-02 -8.025024604199279543e-05 1.112477117066818866e-03 5.625000000000000139e-02 1.776315789473684181e-02 -1.155691788150732535e-04 1.408455004931839739e-03 5.625000000000000139e-02 1.973684210526315680e-02 -1.604880260319303809e-04 1.739718214499421170e-03 5.625000000000000139e-02 2.171052631578947525e-02 -2.164750219199144954e-04 2.106424091217431148e-03 5.625000000000000139e-02 2.368421052631579024e-02 -2.851455878377685826e-04 2.508747911379671791e-03 5.625000000000000139e-02 2.565789473684210523e-02 -3.682835151554639253e-04 2.946883305680455308e-03 5.625000000000000139e-02 2.763157894736842368e-02 -4.678715986392405213e-04 3.421042793192025089e-03 5.625000000000000139e-02 2.960526315789473867e-02 -5.876576655515046432e-04 3.931459839380917198e-03 5.625000000000000139e-02 3.157894736842105365e-02 -7.200525254989278978e-04 4.478401793825589373e-03 5.625000000000000139e-02 3.355263157894736864e-02 -8.978341604849449098e-04 5.061972655321534537e-03 5.625000000000000139e-02 3.552631578947368363e-02 -1.095532795131831660e-03 5.683072993977683965e-03 5.625000000000000139e-02 3.749999999999999861e-02 -1.210322034722426110e-03 6.340777671340515863e-03 5.625000000000000139e-02
0.000000000000000000e+00 -1.773623339986006413e-04 0.000000000000000000e+00 5.625000000000000139e-02 1.973684210526315853e-03 -4.049391450853482427e-05 1.939690593031524689e-05 5.625000000000000139e-02 3.947368421052631707e-03 8.268449542016970133e-06 7.136439939976326548e-05 5.625000000000000139e-02 5.921052631578947560e-03 -6.323331358226366716e-06 1.579717806962019626e-04 5.625000000000000139e-02 7.894736842105263414e-03 -9.538243583490091382e-06 2.792794211283931784e-04 5.625000000000000139e-02 9.868421052631578400e-03 -1.891374000133685951e-05 4.353435964592262844e-04 5.625000000000000139e-02 1.184210526315789512e-02 -3.307183124990481504e-05 6.262359901099887310e-04 5.625000000000000139e-02 1.381578947368421184e-02 -5.310850545743421580e-05 8.520457338325772290e-04 5.625000000000000139e-02 1.578947368421052683e-02 -8.016043770176645156e-05 1.112878490746011624e-03 5.625000000000000139e-02 1.776315789473684181e-02 -1.154695435657202007e-04 1.408856855911359797e-03 5.625000000000000139e-02 1.973684210526315680e-02 -1.603792424699421182e-04 1.740120639667826902e-03 5.625000000000000139e-02 2.171052631578947525e-02 -2.163580673415974043e-04 2.106827204360857582e-03 5.625000000000000139e-02 2.368421052631579024e-02 -2.850208745367802110e-04 2.509151847669503430e-03 5.625000000000000139e-02 2.565789473684210523e-02 -3.681506977974875749e-04 2.947288214430836967e-03 5.625000000000000139e-02 2.763157894736842368e-02 -4.677150037705121721e-04 3.421448938973937343e-03 5.625000000000000139e-02 2.960526315789473867e-02 -5.884449059318126729e-04 3.931868392033212138e-03 5.625000000000000139e-02 3.157894736842105365e-02 -7.162183548313980075e-04 4.478824269688733324e-03 5.625000000000000139e-02 3.355263157894736864e-02 -9.031625244088001270e-04 5.062311563179057103e-03 5.625000000000000139e-02 3.552631578947368363e-02 -1.105055349276795607e-03 5.683623380018505873e-03 5.625000000000000139e-02 3.749999999999999861e-02 -1.150468099877857697e-03 6.341028787658921015e-03 5.625000000000000139e-02
0.000000000000000000e+00 -2.101326307064889343e-04 0.000000000000000000e+00 5.625000000000000139e-02 1.973684210526315853e-03 -4.850722047890741739e-05 1.978470813573856364e-05 5.625000000000000139e-02 3.947368421052631707e-03 9.720245990948485348e-06 7.176578350467487794e-05 5.625000000000000139e-02 5.921052631578947560e-03 -6.607804151555728145e-06 1.583722290684287431e-04 5.625000000000000139e-02 7.894736842105263414e-03 -9.505881318603096042e-06 2.796795879869011557e-04 5.625000000000000139e-02 9.868421052631578400e-03 -1.886543900331792700e-05 4.357441024421597974e-04 5.625000000000000139e-02 1.184210526315789512e-02 -3.300580199520203317e-05 6.266368149713849416e-04 5.625000000000000139e-02 1.381578947368421184e-02 -5.303451947971660196e-05 8.524469631602236454e-04 5.625000000000000139e-02 1.578947368421052683e-02 -8.007709175634689092e-05 1.113280214803002337e-03 5.625000000000000139e-02 1.776315789473684181e-02 -1.153777645705629518e-04 1.409259179144598624e-03 5.625000000000000139e-02 1.973684210526315680e-02 -1.602799606565709356e-04 1.740523683705934646e-03 5.625000000000000139e-02 2.171052631578947525e-02 -2.162526661733492339e-04 2.107231112041179494e-03 5.625000000000000139e-02 2.368421052631579024e-02 -2.849094136685090262e-04 2.509556789245274196e-03 5.625000000000000139e-02 2.565789473684210523e-02 -3.680358316070879432e-04 2.947694369394263710e-03 5.625000000000000139e-02 2.763157894736842368e-02 -4.675722107968759145e-04 3.421856693972449848e-03 5.625000000000000139e-02 2.960526315789473867e-02 -5.894518235191222033e-04 3.932279030593992079e-03 5.625000000000000139e-02 3.157894736842105365e-02 -7.116225522141306215e-04 4.479251943164968067e-03 5.625000000000000139e-02 3.355263157894736864e-02 -9.097246631857985877e-04 5.062637812626231970e-03 5.625000000000000139e-02 3.552631578947368363e-02 -1.116624357420506475e-03 5.684206758584088581e-03 5.625000000000000139e-02 3.749999999999999861e-02 -1.077393296518104615e-03 6.341244924554385529e-03 5.625000000000000139e-02
0.000000000000000000e+00 -2.423431262927221912e-04 0.000000000000000000e+00 5.625000000000000139e-02 1.973684210526315853e-03 -5.668926352257654816e-05 2.016775027660010664e-05 5.625000000000000139e-02 3.947368421052631707e-03 1.098419698965322905e-05 7.216777297546542972e-05 5.625000000000000139e-02 5.921052631578947560e-03 -6.816718189075685053e-06 1.587728519437578672e-04 5.625000000000000139e-02 7.894736842105263414e-03 -9.480676294335715903e-06 2.800797755412028989e-04 5.625000000000000139e-02 9.868421052631578400e-03 -1.882285516119179547e-05 4.361447130839934548e-04 5.625000000000000139e-02 1.184210526315789512e-02 -3.294347619382451131e-05 6.270378092399874056e-04 5.625000000000000139e-02 1.381578947368421184e-02 -5.296594908384480438e-05 8.528484452870427161e-04 5.625000000000000139e-02 1.578947368421052683e-02 -8.000028815708173924e-05 1.113682293518126424e-03 5.625000000000000139e-02 1.776315789473684181e-02 -1.152939414403794660e-04 1.409661980451757963e-03 5.625000000000000139e-02 1.973684210526315680e-02 -1.601902979480700207e-04 1.740927354289374500e-03 5.625000000000000139e-02 2.171052631578947525e-02 -2.161590002817403988e-04 2.107635824132547426e-03 5.625000000000000139e-02 2.368421052631579024e-02 -2.848110768802654402e-04 2.509962749056010058e-03 5.625000000000000139e-02 2.565789473684210523e-02 -3.679404332471609973e-04 2.948101781726171489e-03 5.625000000000000139e-02 2.763157894736842368e-02 -4.674430482667323028e-04 3.422266104451179240e-03 5.625000000000000139e-02 2.960526315789473867e-02 -5.906549940646321772e-04 3.932691717916487854e-03 5.625000000000000139e-02 3.157894736842105365e-02 -7.063554837454036339e-04 4.479684527767619807e-03 5.625000000000000139e-02 3.355263157894736864e-02 -9.174086873057069047e-04 5.062953158380312582e-03 5.625000000000000139e-02 3.552631578947368363e-02 -1.129966526189900289e-03 5.684820023184114501e-03 5.625000000000000139e-02 3.749999999999999861e-02 -9.922144362366144832e-04 6.341427619464941323e-03 5.625000000000000139e-02
0.000000000000000000e+00 -2.739000916251069597e-04 0.000000000000000000e+00 5.625000000000000139e-02 1.973684210526315853e-03 -6.506849725929119213e-05 2.054523635409713581e-05 5.625000000000000139e-02 3.947368421052631707e-03 1.202890314402123989e-05 7.257047285243815849e-05 5.625000000000000139e-02 5.921052631578947560e-03 -6.937103024039215082e-06 1.591736776377427687e-04 5.625000000000000139e-02 7.894736842105263414e-03 -9.463401269883126021e-06 2.804799809726296069e-04 5.625000000000000139e-02 9.868421052631578400e-03 -1.878635002366610407e-05 4.365454297503838137e-04 5.625000000000000139e-02 1.184210526315789512e-02 -3.288483675155731700e-05 6.274389750488228428e-04 5.625000000000000139e-02 1.381578947368421184e-02 -5.290287443234821529e-05 8.532501835446622751e-04 5.625000000000000139e-02 1.578947368421052683e-02 -7.993011394642410283e-05 1.114084731579421820e-03 5.625000000000000139e-02 1.776315789473684181e-02 -1.152181832658194516e-04 1.410065266202368585e-03 5.625000000000000139e-02 1.973684210526315680e-02 -1.601103815426149768e-04 1.741331659817678618e-03 5.625000000000000139e-02 2.171052631578947525e-02 -2.160772727883876476e-04 2.108041351414333998e-03 5.625000000000000139e-02 2.368421052631579024e-02 -2.847256971206281462e-04 2.510369741328106682e-03 5.625000000000000139e-02 2.565789473684210523e-02 -3.678662760751051641e-04 2.948510463191271469e-03 5.625000000000000139e-02 2.763157894736842368e-02 -4.673273011626712103e-04 3.422677223333926710e-03 5.625000000000000139e-02 2.960526315789473867e-02 -5.920262692828207052e-04 3.933106407409599561e-03 5.625000000000000139e-02 3.157894736842105365e-02 -7.005256820764096948e-04 4.480121676102132716e-03 5.625000000000000139e-02 3.355263157894736864e-02 -9.260795722781309247e-04 5.063259705896698375e-03 5.625000000000000139e-02 3.552631578947368363e-02 -1.144753513918392307e-03 5.685459429712487293e-03 5.625000000000000139e-02 3.749999999999999861e-02 -8.962719906471169895e-04 6.341578750961645791e-03 5.625000000000000139e-02
0.000000000000000000e+00 -3.047096458859825685e-04 0.000000000000000000e+00 5.625000000000000139e-02 1.973684210526315853e-03 -7.367319734523933641e-05 2.091636796389344962e-05 5.625000000000000139e-02 3.947368421052631707e-03 1.282289390532043161e-05 7.297398376689161930e-05 5.625000000000000139e-02 5.921052631578947560e-03 -6.956200075664172033e-06 1.595747340513713100e-04 5.625000000000000139e-02 7.894736842105263414e-03 -9.454808898823677255e-06 2.808802023215692281e-04 5.625000000000000139e-02 9.868421052631578400e-03 -1.875624632225424138e-05 4.369462537130172977e-04 5.625000000000000139e-02 1.184210526315789512e-02 -3.282988394516170305e-05 6.278403145802417991e-04 5.625000000000000139e-02 1.381578947368421184e-02 -5.284537576719094965e-05 8.536521813657623522e-04 5.625000000000000139e-02 1.578947368421052683e-02 -7.986665801698253353e-05 1.114487533802085593e-03 5.625000000000000139e-02 1.776315789473684181e-02 -1.151506024602740041e-04 1.410469042937045545e-03 5.625000000000000139e-02 1.973684210526315680e-02 -1.600403405078894281e-04 1.741736608920886175e-03 5.625000000000000139e-02 2.171052631578947525e-02 -2.160076988782615171e-04 2.108447704926628627e-03 5.625000000000000139e-02 2.368421052631579024e-02 -2.846530635375633944e-04 2.510777780774908763e-03 5.625000000000000139e-02 2.565789473684210523e-02 -3.678153517284454832e-04 2.948920425234087365e-03 5.625000000000000139e-02 2.763157894736842368e-02 -4.672247093717891986e-04 3.423090108443519516e-03 5.625000000000000139e-02 2.960526315789473867e-02 -5.935329640497817583e-04 3.933523042380940304e-03 5.625000000000000139e-02 3.157894736842105365e-02 -6.942591036752793210e-04 4.480562980536822310e-03 5.625000000000000139e-02 3.355263157894736864e-02 -9.355797386845568497e-04 5.063559895826498514e-03 5.625000000000000139e-02 3.552631578947368363e-02 -1.160604154063035742e-03 5.686120615087008473e-03 5.625000000000000139e-02 3.749999999999999861e-02 -7.911212411805673694e-04 6.341700543170305203e-03 5.625000000000000139e-02
0.000000000000000000e+00 -3.346788580190637676e-04 0.000000000000000000e+00 5.625000000000000139e-02 1.973684210526315853e-03 -8.253108682972380358e-05 2.128035344445953114e-05 5.625000000000000139e-02 3.947368421052631707e-03 1.333499271562871291e-05 7.337839987933347731e-05 5.625000000000000139e-02 5.921052631578947560e-03 -6.861656165850320288e-06 1.599760482453436072e-04 5.625000000000000139e-02 7.894736842105263414e-03 -9.455616572815600529e-06 2.812804386428205427e-04 5.625000000000000139e-02 9.868421052631578400e-03 -1.873281344142753435e-05 4.373471860302629026e-04 5.625000000000000139e-02 1.184210526315789512e-02 -3.277863536594628757e-05 6.282418299099134466e-04 5.625000000000000139e-02 1.381578947368421184e-02 -5.279352806563872291e-05 8.540544420544955804e-04 5.625000000000000139e-02 1.578947368421052683e-02 -7.981000507528007715e-05 1.114890704804729227e-03 5.625000000000000139e-02 1.776315789473684181e-02 -1.150913076358242582e-04 1.410873316930730346e-03 5.625000000000000139e-02 1.973684210526315680e-02 -1.599802965795496523e-04 1.742142209889733324e-03 5.625000000000000139e-02 2.171052631578947525e-02 -2.159504949377673289e-04 2.108854895225724564e-03 5.625000000000000139e-02 2.368421052631579024e-02 -2.845929176055472798e-04 2.511186881681161994e-03 5.625000000000000139e-02 2.565789473684210523e-02 -3.677898169006342532e-04 2.949331677935294188e-03 5.625000000000000139e-02 2.763157894736842368e-02 -4.671349690543724620e-04 3.423504820288284737e-03 5.625000000000000139e-02 2.960526315789473867e-02 -5.951382406151999038e-04 3.933941555708046246e-03 5.625000000000000139e-02 3.157894736842105365e-02 -6.876976327750208839e-04 4.481007976209227563e-03 5.625000000000000139e-02 3.355263157894736864e-02 -9.457305374743762982e-04 5.063856473781766683e-03 5.625000000000000139e-02 3.552631578947368363e-02 -1.177088970262481216e-03 5.686798641175061682e-03 5.625000000000000139e-02 3.749999999999999861e-02 -6.785146588402443668e-04 6.341795558490125571e-03 5.625000000000000139e-02
