-4.252211550931017593e-05 -9.564046069251378596e-06 1.198357949478215390e-06 -4.690348409278760622e-06 -9.723667049875081569e-06 -1.915616547111878565e-05 -3.337392351581217054e-05 -5.345723969348188664e-05 -8.055783439945077284e-05 -1.159144638895118207e-04 -1.608704858058959686e-04 -2.168938459165756227e-04 -2.856000529787711129e-04 -3.687788338474357053e-04 -4.684253224139268978e-04 -5.867768448962890071e-04 -7.263566357470080392e-04 -8.900261740590331705e-04 -1.081144080321498613e-03 -1.302780418446933264e-03
-7.661513863086486886e-05 -1.718380744032861618e-05 3.094797724228180724e-06 -5.146898382553388718e-06 -9.670466501859528718e-06 -1.908899591911497606e-05 -3.329256835458462016e-05 -5.336224763595638632e-05 -8.044899001451860654e-05 -1.157916955692971095e-04 -1.607337152935914282e-04 -2.167430118306910847e-04 -2.854351230288584840e-04 -3.685983650607328743e-04 -4.682266808875845676e-04 -5.868120714127705861e-04 -7.251663264561183930e-04 -8.912111178069406781e-04 -1.083442202443850311e-03 -1.287031334833065033e-03
-1.105125721962276164e-04 -2.486023075698798324e-05 4.925269858143885293e-06 -5.579872307866912129e-06 -9.621315077453299058e-06 -1.902592626857116387e-05 -3.321515468168029228e-05 -5.327243084185355471e-05 -8.034644816271724332e-05 -1.156765851468739836e-04 -1.606062102728622598e-04 -2.166033765620550833e-04 -2.852836485384979692e-04 -3.684330494799006872e-04 -4.680421263551261257e-04 -5.871087523462298341e-04 -7.230530807099747048e-04 -8.938283512057443314e-04 -1.088274320361355685e-03 -1.256064707783353940e-03
-1.441250991192219650e-04 -3.262096981440079299e-05 6.659900240618167599e-06 -5.976343506725219357e-06 -9.576981945659188145e-06 -1.896737035613979550e-05 -3.314159833742343075e-05 -5.318783156966523651e-05 -8.025024604199279543e-05 -1.155691788150732535e-04 -1.604880260319303809e-04 -2.164750219199144954e-04 -2.851455878377685826e-04 -3.682835151554639253e-04 -4.678715986392405213e-04 -5.876576655515046432e-04 -7.200525254989278978e-04 -8.978341604849449098e-04 -1.095532795131831660e-03 -1.210322034722426110e-03
-1.773623339986006413e-04 -4.049391450853482427e-05 8.268449542016970133e-06 -6.323331358226366716e-06 -9.538243583490091382e-06 -1.891374000133685951e-05 -3.307183124990481504e-05 -5.310850545743421580e-05 -8.016043770176645156e-05 -1.154695435657202007e-04 -1.603792424699421182e-04 -2.163580673415974043e-04 -2.850208745367802110e-04 -3.681506977974875749e-04 -4.677150037705121721e-04 -5.884449059318126729e-04 -7.162183548313980075e-04 -9.031625244088001270e-04 -1.105055349276795607e-03 -1.150468099877857697e-03
-2.101326307064889343e-04 -4.850722047890741739e-05 9.720245990948485348e-06 -6.607804151555728145e-06 -9.505881318603096042e-06 -1.886543900331792700e-05 -3.300580199520203317e-05 -5.303451947971660196e-05 -8.007709175634689092e-05 -1.153777645705629518e-04 -1.602799606565709356e-04 -2.162526661733492339e-04 -2.849094136685090262e-04 -3.680358316070879432e-04 -4.675722107968759145e-04 -5.894518235191222033e-04 -7.116225522141306215e-04 -9.097246631857985877e-04 -1.116624357420506475e-03 -1.077393296518104615e-03
-2.423431262927221912e-04 -5.668926352257654816e-05 1.098419698965322905e-05 -6.816718189075685053e-06 -9.480676294335715903e-06 -1.882285516119179547e-05 -3.294347619382451131e-05 -5.296594908384480438e-05 -8.000028815708173924e-05 -1.152939414403794660e-04 -1.601902979480700207e-04 -2.161590002817403988e-04 -2.848110768802654402e-04 -3.679404332471609973e-04 -4.674430482667323028e-04 -5.906549940646321772e-04 -7.063554837454036339e-04 -9.174086873057069047e-04 -1.129966526189900289e-03 -9.922144362366144832e-04
-2.739000916251069597e-04 -6.506849725929119213e-05 1.202890314402123989e-05 -6.937103024039215082e-06 -9.463401269883126021e-06 -1.878635002366610407e-05 -3.288483675155731700e-05 -5.290287443234821529e-05 -7.993011394642410283e-05 -1.152181832658194516e-04 -1.601103815426149768e-04 -2.160772727883876476e-04 -2.847256971206281462e-04 -3.678662760751051641e-04 -4.673273011626712103e-04 -5.920262692828207052e-04 -7.005256820764096948e-04 -9.260795722781309247e-04 -1.144753513918392307e-03 -8.962719906471169895e-04
-3.047096458859825685e-04 -7.367319734523933641e-05 1.282289390532043161e-05 -6.956200075664172033e-06 -9.454808898823677255e-06 -1.875624632225424138e-05 -3.282988394516170305e-05 -5.284537576719094965e-05 -7.986665801698253353e-05 -1.151506024602740041e-04 -1.600403405078894281e-04 -2.160076988782615171e-04 -2.846530635375633944e-04 -3.678153517284454832e-04 -4.672247093717891986e-04 -5.935329640497817583e-04 -6.942591036752793210e-04 -9.355797386845568497e-04 -1.160604154063035742e-03 -7.911212411805673694e-04
-3.346788580190637676e-04 -8.253108682972380358e-05 1.333499271562871291e-05 -6.861656165850320288e-06 -9.455616572815600529e-06 -1.873281344142753435e-05 -3.277863536594628757e-05 -5.279352806563872291e-05 -7.981000507528007715e-05 -1.150913076358242582e-04 -1.599802965795496523e-04 -2.159504949377673289e-04 -2.845929176055472798e-04 -3.677898169006342532e-04 -4.671349690543724620e-04 -5.951382406151999038e-04 -6.876976327750208839e-04 -9.457305374743762982e-04 -1.177088970262481216e-03 -6.785146588402443668e-04
