-1.810297163907002450e-05 -1.582529810321454955e-05 -1.370381422449093445e-04 -4.961821454865858461e-04 -1.299489322534770619e-03
-3.412366424995656462e-05 -1.529059049801620440e-05 -1.352788860992902575e-04 -4.870718187419756373e-04 -1.225288120521431101e-03
-4.978787782718375527e-05 -1.459985592554280398e-05 -1.318383953861322622e-04 -4.689758115971540131e-04 -1.077881871622485277e-03
-6.486954630171086445e-05 -1.374425023168389381e-05 -1.265768842576633912e-04 -4.416805871697501717e-04 -8.588052635988135952e-04
-7.903069963108254044e-05 -1.270318865232919481e-05 -1.192206199300618885e-04 -4.047807099128442054e-04 -5.710216262218431593e-04
-9.165969292955088079e-05 -1.143231698759114567e-05 -1.092148538604544028e-04 -3.575344391261205124e-04 -2.211655666429848677e-04
-1.014296913506015577e-04 -9.836489335585119065e-06 -9.539250149018241309e-05 -2.990584514526717363e-04 1.682651002099799786e-04
-1.074077003808729099e-04 -7.917265173540757872e-06 -7.768990030287276083e-05 -2.344476435985724805e-04 5.262113894075950982e-04
-1.108704947196322585e-04 -5.845583740015508623e-06 -5.807569483481933581e-05 -1.704277999990122527e-04 8.194234564160365886e-04
-1.125202667713041710e-04 -3.704191268482162624e-06 -3.750484745679641407e-05 -1.094723354717920538e-04 1.042331030361595690e-03
-1.126942638512945749e-04 -1.536907857636188313e-06 -1.646989543898844111e-05 -5.270127490947587590e-05 1.193901647516225351e-03
-1.115701263842181179e-04 6.266993538717874346e-07 4.712104120899868187e-06 -7.649627780728640580e-07 1.274001307611113964e-03
-1.092401056569673647e-04 2.762323599889843218e-06 2.579618390942048367e-05 4.588121252623381108e-05 1.282618153741789391e-03
-1.057385916935218116e-04 4.846341422028860313e-06 4.655999032858459952e-05 8.686227744063301781e-05 1.219640094890506177e-03
-1.010482101869531683e-04 6.852040166063083637e-06 6.676780028589540672e-05 1.218168995799802368e-04 1.084793240216513910e-03
-9.508812460504070373e-05 8.744356282789494950e-06 8.612608152915729454e-05 1.503351467105097650e-04 8.776734747782746759e-04
-8.767044472454170391e-05 1.046880584458162455e-05 1.041953654462024481e-04 1.718594123479438851e-04 5.979651673242089571e-04
-7.835625049830523801e-05 1.191862551384870184e-05 1.201328774460483362e-04 1.854431391436935084e-04 2.465726384362140755e-04
-6.587415515303348713e-05 1.279608231559425935e-05 1.316026779818388337e-04 1.891824996005514459e-04 -1.637433572722057917e-04
-5.027711654894255499e-05 1.296261350206689977e-05 1.375061401650418125e-04 1.888678532769028084e-04 -5.376558817234422527e-04
-3.350988745075284540e-05 1.277564610371352549e-05 1.406170828931810335e-04 1.899896039297965800e-04 -8.458739932814818285e-04
-1.622375378434316826e-05 1.235560953193742817e-05 1.418474665883517893e-04 1.939766207472923276e-04 -1.082884086371103949e-03
1.257457823208713182e-06 1.175653795412560931e-05 1.415875959695361841e-04 2.013768724408969424e-04 -1.246381707961506657e-03
1.871824901876079433e-05 1.100789434901883190e-05 1.400299966923847228e-04 2.124145412623276719e-04 -1.335172872886161710e-03
3.598189379207200427e-05 1.012720756291864144e-05 1.372646304200718370e-04 2.271357217134076234e-04 -1.348755035161609828e-03
5.287664080724386998e-05 9.124903827779223819e-06 1.333114472600940847e-04 2.454477074442830420e-04 -1.287225164405950140e-03
6.920897065539276499e-05 8.006247204034658282e-06 1.281266504454189881e-04 2.671084956151481560e-04 -1.151317933538648086e-03
8.472867543980161617e-05 6.771730564439706890e-06 1.215886418506305355e-04 2.916643881587036025e-04 -9.425952994809513874e-04
9.906303638965868481e-05 5.415993222998571888e-06 1.134522084156840138e-04 3.182815713424595738e-04 -6.640329938104178042e-04
1.115598382676310298e-04 3.924386435611576518e-06 1.032276483507732490e-04 3.452664178650310944e-04 -3.221550833453698526e-04
1.209242692024651119e-04 2.269546150450441058e-06 8.992571513615627010e-05 3.685670558049199130e-04 6.270563325967704049e-05
1.261131062463488400e-04 4.731893437082135279e-07 7.302809927269351964e-05 3.816731265040181065e-04 4.288653116500257267e-04
1.283391761136285826e-04 -1.375545593266386257e-06 5.389852619301985226e-05 3.843482752545826497e-04 7.366544182789633299e-04
1.284461351317921999e-04 -3.228066244004290652e-06 3.340219725935650308e-05 3.777602113248963722e-04 9.772116528071750352e-04
1.268617512568237353e-04 -5.056423418692279625e-06 1.200839509101978009e-05 3.626777983248667681e-04 1.148324293653017747e-03
1.238210869189748176e-04 -6.839739273024544874e-06 -9.977556459182107540e-06 3.395972654438514371e-04 1.249345211145384826e-03
1.194575222047141545e-04 -8.558830160357647210e-06 -3.231964423303784750e-05 3.088616909949874756e-04 1.280010694365840695e-03
1.138393240029171528e-04 -1.019309008844053455e-05 -5.480471466154379634e-05 2.707252726445036339e-04 1.240074673857567700e-03
1.069819721047661205e-04 -1.171741233837141072e-05 -7.720928792483150449e-05 2.253911081352248658e-04 1.129175876325369532e-03
9.884359289975563369e-05 -1.309737980920329392e-05 -9.926047894750697487e-05 1.730401374713010088e-04 9.468010742499990973e-04
8.929565295142149258e-05 -1.427896249095624015e-05 -1.205627198594474980e-04 1.138680975546930985e-04 6.923431477052488514e-04
7.802282050856814539e-05 -1.515887139604162048e-05 -1.403951240870164596e-04 4.817888697557920485e-05 3.654776690837427400e-04
6.406448555079174111e-05 -1.545117813400199991e-05 -1.568023849630104105e-04 -2.309472162653758431e-05 -3.070955269363073725e-05
4.502605978321006527e-05 -1.431905709187511477e-05 -1.636896147365930754e-04 -9.076474024908437466e-05 -4.156839632031561482e-04
2.463055575294709350e-05 -1.265339416529898120e-05 -1.664730618976296983e-04 -1.510424073984245608e-04 -7.331431224362680577e-04
3.793528943911705011e-06 -1.068473784121906633e-05 -1.666200472587621439e-04 -2.038397370970196354e-04 -9.780302253993705675e-04
-1.709238285657135135e-05 -8.502751862623017520e-06 -1.646746190511472197e-04 -2.490994919368341720e-04 -1.148457084584546262e-03
-3.777574762346734907e-05 -6.155207091860029345e-06 -1.608948716364626275e-04 -2.867337105359087090e-04 -1.243442518413982734e-03
-5.804922914218938032e-05 -3.672215482650523222e-06 -1.554066910640083954e-04 -3.166203309850450232e-04 -1.262586650843632030e-03
-7.770641503399930579e-05 -1.075039584082226884e-06 -1.482536589011082540e-04 -3.385945597726217060e-04 -1.206021484087806128e-03
-9.650790998432860171e-05 1.619741854478468079e-06 -1.394102991024714910e-04 -3.524290258029617873e-04 -1.074463391129459877e-03
-1.141355784017096428e-04 4.397594453994443930e-06 -1.287718169420623560e-04 -3.577940007700210201e-04 -8.693986836843525801e-04
-1.301031918664081891e-04 7.243277947653267712e-06 -1.161113635040691983e-04 -3.541772879913571148e-04 -5.936489537229291957e-04
-1.435349036362413937e-04 1.013519918816388476e-05 -1.009633081855421111e-04 -3.407328782034022008e-04 -2.535107194650138007e-04
-1.526278488886218454e-04 1.302617108710213412e-05 -8.239705376367201239e-05 -3.164245347257906016e-04 1.300376238508732518e-04
-1.561963929536128930e-04 1.582359680613563968e-05 -6.040853373695184714e-05 -2.852053155199749113e-04 4.907047736872061083e-04
-1.561011266202069021e-04 1.849710000683367495e-05 -3.671834884126645715e-05 -2.533871216483102318e-04 7.914516571297727787e-04
-1.534462713433945927e-04 2.104050122151389368e-05 -1.221428528371329425e-05 -2.234652488170320306e-04 1.024724228732364073e-03
-1.487831059049148986e-04 2.344622438930736574e-05 1.263982374218736160e-05 -1.965356821758863781e-04 1.188713795720788835e-03
-1.424202529250740139e-04 2.570316754909110490e-05 3.754331185355438971e-05 -1.731776055348861754e-04 1.282941132510810600e-03
-1.345419237873328824e-04 2.779590575600898728e-05 6.226212611025114252e-05 -1.537303978366988400e-04 1.307245434192104427e-03
-1.252559614448187032e-04 2.970317879084222179e-05 8.658249463933467838e-05 -1.383980412185022157e-04 1.261478415552651222e-03
-1.146126350278928256e-04 3.139490766256372578e-05 1.102777060951638799e-04 -1.272899327309541528e-04 1.145409331621216609e-03
-1.026056746662106184e-04 3.282610919048273290e-05 1.330687038602756944e-04 -1.204267065517614088e-04 9.587391730776495535e-04
-8.915197897093175925e-05 3.392294674447668412e-05 1.545509846493271777e-04 -1.177053362117659596e-04 7.012753349707259720e-04
-7.401912547385122276e-05 3.454349658034081005e-05 1.740011761318903394e-04 -1.187532457751667991e-04 3.736939085161802843e-04
-5.654668262604277905e-05 3.432553491023414283e-05 1.896304730493875157e-04 -1.221847734549363906e-04 -1.743784916169444088e-05
-3.577201678872300212e-05 3.251846699228386206e-05 1.976002183197052287e-04 -1.210427512936609884e-04 -4.027724474689603484e-04
-1.394898726272434397e-05 2.993157864200797491e-05 2.016145019944799721e-04 -1.131964003116686657e-04 -7.236618071779984951e-04
8.119260522574480688e-06 2.688861511061790832e-05 2.031662036016609885e-04 -9.903260771431873777e-05 -9.726023219905413630e-04
3.006712594297861270e-05 2.352060345118742180e-05 2.028281899130422727e-04 -7.883026852663690964e-05 -1.147089570427139993e-03
5.165092566139679875e-05 1.989646205612614904e-05 2.008656996339459877e-04 -5.281171518290925238e-05 -1.245872518879337365e-03
7.266106473573198058e-05 1.605796580845912647e-05 1.973964154928196935e-04 -2.119322911235330120e-05 -1.268372997434270844e-03
9.288015434142064418e-05 1.203246213749530058e-05 1.924414019546030752e-04 1.577906323019240276e-05 -1.214561757367872696e-03
1.120466265343440771e-04 7.838416758087704550e-06 1.859343158866905155e-04 5.778831468836870267e-05 -1.084971374418555734e-03
1.298009808962118680e-04 3.487987432422220979e-06 1.776991198301977604e-04 1.043763136111021395e-04 -8.808387254082838957e-04
1.455733132366859623e-04 -1.011981786966376085e-06 1.673747979278952802e-04 1.547795089803238877e-04 -6.045996742269355018e-04
1.582801162138235671e-04 -5.659605010865931263e-06 1.541937273233616457e-04 2.074251393194663506e-04 -2.619823868748247242e-04
1.654795949326159812e-04 -1.044648282721473420e-05 1.363929978032418777e-04 2.579091332023039640e-04 1.246728372975014487e-04
1.662365389598678364e-04 -1.526448463437350689e-05 1.136665400658966318e-04 2.988561916926896211e-04 4.795422289430861795e-04
1.631311081122919669e-04 -2.002447324071614243e-05 8.824803541148187880e-05 3.303183436947597362e-04 7.715892048707553852e-04
1.573800668320714127e-04 -2.468826574840259080e-05 6.117979350329927346e-05 3.530498642426126155e-04 9.953445253309475826e-04
1.495773833993374461e-04 -2.922951523734278190e-05 3.300316953650656027e-05 3.675000052916106708e-04 1.149597961221215936e-03
1.400602168861764826e-04 -3.362338521704748284e-05 4.067379375957691501e-06 3.739296490991965427e-04 1.234096162855038981e-03
1.290369995378503178e-04 -3.784224415283310439e-05 -2.535922060662235133e-05 3.724838729861831843e-04 1.248793484844468171e-03
1.166393865328511020e-04 -4.185204428366201546e-05 -5.503589528423752375e-05 3.632240613612447433e-04 1.193633133163056470e-03
1.029441474551669281e-04 -4.560723891192629276e-05 -8.471173872304921248e-05 3.461375333032278012e-04 1.068503588825521489e-03
8.797844266236133268e-05 -4.904138919420951426e-05 -1.140812700873329588e-04 3.211294961803119741e-04 8.733223106027893090e-04
7.170814535949508262e-05 -5.204608502594292030e-05 -1.427017123948465249e-04 2.879918191790661885e-04 6.083870692521198276e-04
5.399093747925530690e-05 -5.441228039384030102e-05 -1.697726460796467052e-04 2.463379230766317429e-04 2.758288362346844602e-04
3.444458645560543648e-05 -5.563052215936704903e-05 -1.933588825783309761e-04 1.957721330901676660e-04 -1.110310136108738632e-04
1.330008709089653642e-05 -5.521064795025246164e-05 -2.110584123987506444e-04 1.416947522624792399e-04 -4.762869378040837653e-04
-8.197071983562065182e-06 -5.385758059712683621e-05 -2.249199049013869689e-04 9.031046302964210182e-05 -7.783613976933348444e-04
-2.956250463275394164e-05 -5.188538442553979058e-05 -2.359346798197076156e-04 4.338572850163743833e-05 -1.009506741642747507e-03
-5.053838397774149208e-05 -4.943316653739128486e-05 -2.445193053456917731e-04 1.663684831267053799e-06 -1.166920460575003593e-03
-7.093091831528344868e-05 -4.657312694139950637e-05 -2.508544712680471633e-04 -3.443296262383918616e-05 -1.249238959480085398e-03
-9.055593520153157490e-05 -4.334434779928314496e-05 -2.549900851794503764e-04 -6.461355166394178173e-05 -1.255866056292763433e-03
-1.092069544662820226e-04 -3.976505175759710575e-05 -2.568761206613208448e-04 -8.864664743430880622e-05 -1.186806952350807909e-03
-1.266207794820735366e-04 -3.583626176378862382e-05 -2.563565860050909251e-04 -1.063203404553791920e-04 -1.042666318448175200e-03
-1.424194936359710409e-04 -3.153949446469891948e-05 -2.531244200835586211e-04 -1.174091601818839925e-04 -8.247968148677314870e-04
-1.559804754974199832e-04 -2.682531820200062533e-05 -2.465947242370203352e-04 -1.216327731620482633e-04 -5.358490491879572271e-04
-1.660654115633377888e-04 -2.157692086018729583e-05 -2.355292869199131223e-04 -1.186163082772737076e-04 -1.822209976219887895e-04
-1.697743736098985298e-04 -1.552042042104150033e-05 -2.170584583249361710e-04 -1.085588982455906737e-04 2.089108317506818691e-04
