-1.102368240467809456e-04 5.316145909442732478e-06 -5.746001562122009243e-07 -1.997986009634293569e-06 -4.793331534709739661e-06 -9.433457064971471906e-06 -1.640473944159934194e-05 -2.621082368760296877e-05 -3.937655994392871839e-05 -5.645222124940271757e-05 -7.801806405832549529e-05 -1.046893012680086277e-04 -1.371215672528840190e-04 -1.760172266755469228e-04 -2.221307688690561666e-04 -2.762787841212172024e-04 -3.393466067133088515e-04 -4.122984797171880267e-04 -4.961885314361570709e-04 -5.921733325548773907e-04 -7.015263286147439825e-04 -8.256545039935295205e-04 -9.661177103176196712e-04 -1.124651188369650556e-03 -1.303168849056929313e-03
-1.968095255252986175e-04 9.206129373632784829e-06 -5.716277393396675122e-07 -1.947596362570844231e-06 -4.715753379952794533e-06 -9.314777504228384519e-06 -1.622121654164081217e-05 -2.592487332627076146e-05 -3.893332651449393778e-05 -5.577673350457175439e-05 -7.701324288466628032e-05 -1.032390640527680592e-04 -1.351020221831318591e-04 -1.730712058814094789e-04 -2.184503605396140302e-04 -2.719117316157711184e-04 -3.343386217682653427e-04 -4.067572223760036743e-04 -4.902940181210589665e-04 -5.861793335421236484e-04 -6.957495054221614350e-04 -8.204436941928738847e-04 -9.633197077108454631e-04 -1.125633723473552783e-03 -1.202705077437471459e-03
-2.803923676666127260e-04 1.231173548068447733e-05 -6.132524565352799606e-07 -1.879627269210301654e-06 -4.604602652858238998e-06 -9.132222067736832372e-06 -1.591954354544788952e-05 -2.542858333382490288e-05 -3.813231035735935304e-05 -5.452064766629100001e-05 -7.510760378242990754e-05 -1.004515124246631308e-04 -1.311849263764715279e-04 -1.673111052751599659e-04 -2.112296783391767740e-04 -2.633238650138029768e-04 -3.244732710634967709e-04 -3.958283379647473121e-04 -4.786611913074889646e-04 -5.743514105572174178e-04 -6.843637519004901193e-04 -8.102065927134000090e-04 -9.578255468583388166e-04 -1.127319951858843372e-03 -1.008896466353950694e-03
-3.595229411858963950e-04 1.424676340433224733e-05 -7.274011672177803367e-07 -1.793252968850661544e-06 -4.458628310814553852e-06 -8.883567598761722695e-06 -1.549593319901364230e-05 -2.471581559231744718e-05 -3.696413462983896836e-05 -5.267050781472722154e-05 -7.228299432751779385e-05 -9.630350806424589627e-05 -1.253426028748234888e-04 -1.587075354903509650e-04 -2.004327692272309114e-04 -2.504675531763284058e-04 -3.096868099407810992e-04 -3.794279380112432210e-04 -4.611835597144245402e-04 -5.565613071623586039e-04 -6.672251071733713290e-04 -7.947995130928794949e-04 -9.492822302063774753e-04 -1.128534859954406777e-03 -7.357728178075187420e-04
-4.326211004302805236e-04 1.459648794592907119e-05 -9.456550261566047666e-07 -1.687609579676015159e-06 -4.276148077287517113e-06 -8.565870561112222392e-06 -1.494549741282852340e-05 -2.377890992004243198e-05 -3.541759587850565327e-05 -5.021113069893397285e-05 -6.852045838764454777e-05 -9.077330102331970796e-05 -1.175527758060929129e-04 -1.472466793962755316e-04 -1.860440836180775326e-04 -2.333166610529180396e-04 -2.899347600794043023e-04 -3.574853044408105029e-04 -4.377578919996030771e-04 -5.326714203284892146e-04 -6.441674222909983538e-04 -7.740488578121887397e-04 -9.371723442915189106e-04 -1.127477314099706307e-03 -4.052077732333986271e-04
-4.980563489047061011e-04 1.293669683804805209e-05 -1.302937915970484029e-06 -1.562142913265514299e-06 -4.055480135111561024e-06 -8.176302771569464445e-06 -1.426383547112851369e-05 -2.261158820461919849e-05 -3.348473059301346200e-05 -4.713402122622292745e-05 -6.381356839172021289e-05 -8.386067573604508163e-05 -1.078275824979053887e-04 -1.329742220998776647e-04 -1.681237984959872700e-04 -2.119321412425018147e-04 -2.652667044530931939e-04 -3.300247942359009479e-04 -4.083700114144023230e-04 -5.026202452975171708e-04 -6.150825172841663246e-04 -7.478205719934488682e-04 -9.208653752420872807e-04 -1.121791704655497601e-03 -4.674381383464737416e-05
-5.543230917735888488e-04 8.881119707299057683e-06 -1.835136426711018315e-06 -1.417062165890575764e-06 -3.795549302132439351e-06 -7.713299587114134936e-06 -1.344916115154741465e-05 -2.121274245514039036e-05 -3.116724870868420316e-05 -4.344777535398094970e-05 -5.818447698517463518e-05 -7.561061538356034228e-05 -9.624685932527188292e-05 -1.160440034477169813e-04 -1.468689096485939483e-04 -1.865351367846997122e-04 -2.359109316369990827e-04 -2.972604379965528010e-04 -3.731963785793719623e-04 -4.665264638520939811e-04 -5.800208613352085540e-04 -7.161094691984642990e-04 -8.997253948844000093e-04 -1.108843071706860917e-03 3.048813307115066928e-04
-6.002392203329525366e-04 2.134368197466646536e-06 -2.575759147804401045e-06 -1.253648427138043253e-06 -3.496299424672090483e-06 -7.177312366901146545e-06 -1.250363844272628366e-05 -1.958870024612938132e-05 -2.848017595201077223e-05 -3.918362180549417317e-05 -5.169191554380177245e-05 -6.612429902221050870e-05 -8.297249313107823987e-05 -9.673646200828930897e-05 -1.226360998246370237e-04 -1.575353409218119283e-04 -2.023091722276847138e-04 -2.596375273168326225e-04 -3.326522544465637665e-04 -4.247422505051778874e-04 -5.392470475578080291e-04 -6.790906581438035938e-04 -8.732385412670989888e-04 -1.086165715837340839e-03 6.149046035058558513e-04
-6.350046757995816537e-04 -7.492606017452585129e-06 -3.554694929989218183e-06 -1.074194820976405451e-06 -3.158518483929034781e-06 -6.570441442486744943e-06 -1.143263945040454144e-05 -1.775177680390406521e-05 -2.544915525130517220e-05 -3.439063585881051155e-05 -4.442311432312738562e-05 -5.554615970704973593e-05 -6.822872082989234199e-05 -7.542641744828770811e-05 -9.590084581005686726e-05 -1.254833847921070500e-04 -1.650640059518218572e-04 -2.177775021210172357e-04 -2.873370977654401970e-04 -3.778023882866146654e-04 -4.931954302313072691e-04 -6.370821447541225035e-04 -8.410758802175830051e-04 -1.051833964335849303e-03 8.538766406033931888e-04
-6.580780511548036836e-04 -2.011455271179744993e-05 -4.800609933031281529e-06 -8.817309470610101840e-07 -2.783212444312267719e-06 -5.895243970638515407e-06 -1.024255318590738817e-05 -1.571639088055430677e-05 -2.210385311494748872e-05 -2.912503593886957287e-05 -3.647715430859892194e-05 -4.403906488254991092e-05 -5.226669514668547123e-05 -5.253001214838501354e-05 -6.719053256365112303e-05 -9.099123368767544906e-05 -1.248475583740145389e-04 -1.723770884219204269e-04 -2.379275608084228943e-04 -3.263158081781777908e-04 -4.423659497548131092e-04 -5.904507366616545960e-04 -8.030620999955120909e-04 -1.004560802180531898e-03 1.000180037505252195e-03
